"feature","glr","p","padj","Genus"
"g__CAJPQU01_HROM_Genome_2709",1.13850311569101,0.0322372252846875,0.240115615609687,"g__CAJPQU01"
"s__Bacteroides_D sp905373665",3.21468175600223,0.0382318405625022,0.240115615609687,"g__Bacteroides_D"
"f__Lachnospiraceae_HROM_Genome_1882",2.31929513933769,0.028632410950353,0.241284205990088,"g__"
"g__Capnocytophaga_HROM_Genome_1221",1.68753448856376,0.0540047481858252,0.241284205990088,"g__Capnocytophaga"
"g__Lachnoanaerobaculum_HROM_Genome_1672",1.80349342556817,0.0105262421369732,0.247491971629903,"g__Lachnoanaerobaculum"
"g__Campylobacter_A_HROM_Genome_1634",1.31378885943716,0.0296826310225824,0.247491971629903,"g__Campylobacter_A"
"s__Nanosyncoccus sp905372495",-1.60541534641193,0.0407937429435069,0.247491971629903,"g__Nanosyncoccus"
"g__Streptococcus_HROM_Genome_2368",-1.50282964623186,0.0471737919905878,0.247491971629903,"g__Streptococcus"
"s__Campylobacter_A showae_A",1.50119278754161,0.0553949972801372,0.247491971629903,"g__Campylobacter_A"
"s__Capnocytophaga sputigena",1.06079995387858,0.0556589549386516,0.247491971629903,"g__Capnocytophaga"
"g__Catonella_HROM_Genome_1683",1.29201931799489,0.0538007275542597,0.2486562866791,"g__Catonella"
"s__Peptidiphaga sp905373325",1.80431857683632,0.0570087409343711,0.2486562866791,"g__Peptidiphaga"
"g__Nanosynbacter_HROM_Genome_3433",1.19869145711592,0.0318827507019712,0.257037738381022,"g__Nanosynbacter"
"s__Streptococcus sinensis",1.21032852709972,0.0572201741909892,0.257037738381022,"g__Streptococcus"
"s__Rothia sp001808955",-1.34242415640671,0.0589346135693781,0.257037738381022,"g__Rothia"
"s__Eikenella corrodens",0.765590357131259,0.0589346135693781,0.257037738381022,"g__Eikenella"
"s__Treponema_D buccale",0.869244245083309,0.0589346135693781,0.257037738381022,"g__Treponema_D"
"s__Lancefieldella sp000411555",1.69498583989256,0.0382302528955482,0.258193658193658,"g__Lancefieldella"
"g__Prevotella_HROM_Genome_1027",1.04184581475777,0.060552123183311,0.258193658193658,"g__Prevotella"
"g__Campylobacter_A_HROM_Genome_1585",1.16758977091071,0.00981106832093896,0.26395546899144,"g__Campylobacter_A"
"s__W5053 sp000467935",0.770670180089648,0.0158083646911499,0.26395546899144,"g__W5053"
"s__Pyramidobacter piscolens",1.95016584099171,0.0252905053267098,0.26395546899144,"g__Pyramidobacter"
"s__Streptococcus sp905372925",-1.63038830670257,0.0342212239406813,0.26395546899144,"g__Streptococcus"
"g__Rothia_HROM_Genome_0069",-1.92536871561706,0.0395362526904301,0.26395546899144,"g__Rothia"
"g__Prevotella_HROM_Genome_1173",1.41893338714862,0.0622879952410329,0.26395546899144,"g__Prevotella"
"s__F0058 sp905372135",1.30153813057113,0.0623687416239562,0.26395546899144,"g__F0058"
"g__Porphyromonas_HROM_Genome_1089",1.25176907344882,0.0623687416239562,0.26395546899144,"g__Porphyromonas"
"g__Prevotella_HROM_Genome_1015",2.11956261508066,0.0562519293128907,0.265177679463394,"g__Prevotella"
"s__Eubacterium_B infirmum",-0.435425496990401,0.0640648314683242,0.265177679463394,"g__Eubacterium_B"
"o__Saccharimonadales_HROM_Genome_3871",1.52907295669114,0.00326517815369732,0.271423021423021,"g__"
"s__Streptococcus sanguinis_F",0.743535274130043,0.0659333763865008,0.271423021423021,"g__Streptococcus"
"s__Arachnia sp900607225",0.920682262810374,0.0659584089683457,0.271423021423021,"g__Arachnia"
"s__Actinomyces oris_A",-0.736426717343484,0.0659667533583671,0.271423021423021,"g__Actinomyces"
"g__Capnocytophaga_HROM_Genome_1226",0.985791474155735,0.0659667533583671,0.271423021423021,"g__Capnocytophaga"
"g__Centipeda_HROM_Genome_2747",0.988922242427253,0.0659667533583671,0.271423021423021,"g__Centipeda"
"s__Haemophilus_D sp905215245",-0.678605882990625,0.0659667533583671,0.271423021423021,"g__Haemophilus_D"
"g__Treponema_D_HROM_Genome_5082",1.27171772118015,0.0659667533583671,0.271423021423021,"g__Treponema_D"
"g__HOT-345_HROM_Genome_2916",1.68728259866199,0.0380030361566243,0.272765165868614,"g__HOT-345"
"g__Treponema_D_HROM_Genome_5087",1.44096885791075,0.0675321815398571,0.272765165868614,"g__Treponema_D"
"g__Campylobacter_A_HROM_Genome_1579",1.22949138188465,0.0119678354103557,0.279029695137078,"g__Campylobacter_A"
"g__CAJPNX01_HROM_Genome_4853",1.75326179585163,0.0525427817785364,0.279029695137078,"g__CAJPNX01"
"g__JABCPE02_HROM_Genome_1194",1.17736555326626,0.066603586318876,0.279029695137078,"g__JABCPE02"
"s__Prevotella sp003043945",1.85836270740736,0.0672734122228813,0.279029695137078,"g__Prevotella"
"g__Streptococcus_HROM_Genome_2244",-0.628459378573317,0.0683136215665978,0.279029695137078,"g__Streptococcus"
"g__Streptococcus_HROM_Genome_2404",1.37358858412276,0.0683136215665978,0.279029695137078,"g__Streptococcus"
"g__Streptococcus_HROM_Genome_2389",1.54127508924886,0.0687008053786753,0.279029695137078,"g__Streptococcus"
"s__Slackia exigua",0.871887180265248,0.069734111479554,0.279029695137078,"g__Slackia"
"s__Cutibacterium avidum",-0.952927826803981,0.0205511828340113,0.293854660191294,"g__Cutibacterium"
"g__Granulicatella_HROM_Genome_2600",-0.803403574434681,0.072210520975253,0.293854660191294,"g__Granulicatella"
"s__Streptococcus xiaochunlingii",-0.946533585680461,0.0729298925311442,0.293854660191294,"g__Streptococcus"
"g__Centipeda_HROM_Genome_2745",1.33045048494369,0.0736407658313183,0.293854660191294,"g__Centipeda"
"s__Capnocytophaga sp000192225",0.587713731548289,0.0736763189492277,0.293854660191294,"g__Capnocytophaga"
"g__Campylobacter_A_HROM_Genome_1556",1.20778222676284,0.0292254777434807,0.296496266891004,"g__Campylobacter_A"
"g__Campylobacter_A_HROM_Genome_1521",1.12993628798688,0.0184027090857988,0.30513035351745,"g__Campylobacter_A"
"g__Propionivibrio_HROM_Genome_4887",1.14116676517737,0.0744663761304226,0.30513035351745,"g__Propionivibrio"
"g__Centipeda_HROM_Genome_2738",1.34395934872388,0.0776156716402574,0.30513035351745,"g__Centipeda"
"g__Centipeda_HROM_Genome_2734",1.08745204174506,0.0777622615556926,0.30513035351745,"g__Centipeda"
"g__Veillonella_HROM_Genome_2849",-0.870264926097402,0.0777897480662353,0.30513035351745,"g__Veillonella"
"g__Selenomonas_HROM_Genome_2719",1.00658089682619,0.0777989102989244,0.30513035351745,"g__Selenomonas"
"f__Peptococcaceae_HROM_Genome_1984",0.942524262859364,0.00803053602057795,0.306734931734932,"g__"
"s__Nanosynbacter sp007845355",1.45462809525806,0.0530862108537354,0.306734931734932,"g__Nanosynbacter"
"s__Campylobacter_A showae_B",1.19640344418348,0.0201267981581425,0.311269475865749,"g__Campylobacter_A"
"g__Streptococcus_HROM_Genome_2309",1.35357205452552,0.0631066479903585,0.311269475865749,"g__Streptococcus"
"g__Peptidiphaga_HROM_Genome_0348",1.9363323530145,0.0800316180872074,0.311269475865749,"g__Peptidiphaga"
"s__Prevotella oralis",1.6960826336559,0.0809750972558645,0.311269475865749,"g__Prevotella"
"s__Leptotrichia buccalis",1.09270852149771,0.0815789970763523,0.311269475865749,"g__Leptotrichia"
"s__Arachnia propionica",0.680126565706913,0.0821074424612667,0.311269475865749,"g__Arachnia"
"s__Prevotella marshii",0.628368918220499,0.0821074424612667,0.311269475865749,"g__Prevotella"
"g__Tannerella_HROM_Genome_1116",1.11175273898263,0.0821074424612667,0.311269475865749,"g__Tannerella"
"g__Streptococcus_HROM_Genome_2214",1.35508502873463,0.0821074424612667,0.311269475865749,"g__Streptococcus"
"s__Ottowia sp001262075",1.63673615711237,0.0821074424612667,0.311269475865749,"g__Ottowia"
"s__Parvimonas sp000223315",1.36615106669279,0.0354084722401599,0.323980897151629,"g__Parvimonas"
"g__Nanosyncoccus_HROM_Genome_4793",1.72706936535778,0.0354084722401599,0.323980897151629,"g__Nanosyncoccus"
"g__Saccharimonas_HROM_Genome_3418",1.41720025966211,0.0844706198587555,0.323980897151629,"g__Saccharimonas"
"s__Tannerella sp002890585",0.776086477747035,0.0866074851244634,0.323980897151629,"g__Tannerella"
"g__Veillonella_HROM_Genome_2842",-0.885546584160163,0.0866074851244634,0.323980897151629,"g__Veillonella"
"s__Veillonella rogosae",-0.815227351753876,0.0866074851244634,0.323980897151629,"g__Veillonella"
"s__Berryella intestinalis",1.63828601594736,0.0100226587594969,0.326925354280977,"g__Berryella"
"o__Saccharimonadales_HROM_Genome_3872",0.899693903678957,0.000551170197265998,0.336776656179641,"g__"
"f__Nanosyncoccaceae_HROM_Genome_3877",0.589760091632264,0.000551170197265998,0.336776656179641,"g__"
"g__Nanosyncoccus_HROM_Genome_4507",0.589382408711464,0.000551170197265998,0.336776656179641,"g__Nanosyncoccus"
"g__Streptococcus_HROM_Genome_2091",-0.826126039034866,0.0799049022107028,0.336776656179641,"g__Streptococcus"
"g__Veillonella_HROM_Genome_2845",-1.5782531466738,0.0891067634738326,0.336776656179641,"g__Veillonella"
"s__Olsenella uli",1.31359507979846,0.0911048896554901,0.336776656179641,"g__Olsenella"
"g__Nanosyncoccus_HROM_Genome_2938",1.56317467098326,0.020209094003203,0.338324397495995,"g__Nanosyncoccus"
"g__Cryptobacteroides_HROM_Genome_1001",2.08884763975127,0.070409129219453,0.338324397495995,"g__Cryptobacteroides"
"s__Campylobacter_A sp905372745",2.17402823403373,0.0920578505881625,0.338324397495995,"g__Campylobacter_A"
"g__Campylobacter_A_HROM_Genome_1320",0.840185086036795,0.0312274165854817,0.345538854209374,"g__Campylobacter_A"
"g__Campylobacter_A_HROM_Genome_1581",1.72542233109111,0.0312274165854817,0.345538854209374,"g__Campylobacter_A"
"g__Nanogingivalis_HROM_Genome_3842",1.14189677692876,0.0362359264248739,0.345538854209374,"g__Nanogingivalis"
"g__Pauljensenia_HROM_Genome_0224",-1.5191281373773,0.0825160673725766,0.345538854209374,"g__Pauljensenia"
"s__Lachnoanaerobaculum saburreum",-1.24968405670321,0.0953423813760583,0.345538854209374,"g__Lachnoanaerobaculum"
"g__Veillonella_HROM_Genome_2825",-0.999644237949904,0.0953423813760583,0.345538854209374,"g__Veillonella"
"g__Alloprevotella_HROM_Genome_1039",0.734142355089535,0.0962043833495629,0.345538854209374,"g__Alloprevotella"
"s__Prevotella nigrescens",0.567287503004869,0.0962043833495629,0.345538854209374,"g__Prevotella"
"s__Escherichia coli",-2.23682553228885,0.0521365626760012,0.348306865548245,"g__Escherichia"
"g__Streptococcus_HROM_Genome_2390",1.55511824511138,0.0916456978201246,0.348306865548245,"g__Streptococcus"
"g__Campylobacter_A_HROM_Genome_1263",-1.03750748180161,0.028508164164094,0.35974166678392,"g__Campylobacter_A"
"g__Streptococcus_HROM_Genome_2443",-1.26119782771567,0.028508164164094,0.35974166678392,"g__Streptococcus"
"g__Oribacterium_HROM_Genome_1849",-1.05251974510849,0.028508164164094,0.35974166678392,"g__Oribacterium"
"g__Bacteroides_D_HROM_Genome_1074",1.81509437623019,0.0974727755917428,0.35974166678392,"g__Bacteroides_D"
"g__Alloprevotella_HROM_Genome_1051",1.83120210696102,0.100427413295341,0.35974166678392,"g__Alloprevotella"
"g__Streptococcus_HROM_Genome_2408",-0.861112049773094,0.101101714331438,0.35974166678392,"g__Streptococcus"
"g__Cardiobacterium_HROM_Genome_4912",0.927899718477528,0.1013018180278,0.35974166678392,"g__Cardiobacterium"
"g__Limimorpha_HROM_Genome_1083",2.19251155041316,0.024251813957702,0.362147656265303,"g__Limimorpha"
"s__Veillonella nakazawae",-1.61050661751903,0.100891082320927,0.362147656265303,"g__Veillonella"
"g__Bacteroides_D_HROM_Genome_1076",3.27221432467603,0.0527849158299158,0.371991644718917,"g__Bacteroides_D"
"s__Streptococcus sp902363395",-1.22802876668547,0.106028992129335,0.371991644718917,"g__Streptococcus"
"g__Granulicatella_HROM_Genome_2594",-0.67648677455146,0.106255926380779,0.371991644718917,"g__Granulicatella"
"s__Leptotrichia_A sp001274535",0.955994885406724,0.106526011109273,0.371991644718917,"g__Leptotrichia_A"
"s__Rothia mucilaginosa_B",-0.658289098169168,0.106634022001843,0.371991644718917,"g__Rothia"
"s__Porphyromonas catoniae",0.674356636477622,0.106634022001843,0.371991644718917,"g__Porphyromonas"
"g__Campylobacter_A_HROM_Genome_1576",0.869341691631554,0.015368653388263,0.375234655454436,"g__Campylobacter_A"
"f__Acholeplasmataceae_HROM_Genome_2029",1.22857005676911,0.00328667904612925,0.381610368241384,"g__"
"o__Saccharimonadales_HROM_Genome_3876",1.13498554864898,0.00328667904612925,0.381610368241384,"g__"
"g__Rothia_HROM_Genome_0124",-1.02589067897221,0.0565658763260068,0.381610368241384,"g__Rothia"
"g__Ottowia_HROM_Genome_4903",1.77296803975978,0.0617002553236217,0.381610368241384,"g__Ottowia"
"s__Bulleidia extructa",1.2523271709033,0.108135874818157,0.381610368241384,"g__Bulleidia"
"s__Leptotrichia trevisanii",1.00160995358075,0.109736167980036,0.381610368241384,"g__Leptotrichia"
"s__Rothia sp015265375",-1.35251450619525,0.112130604675135,0.381610368241384,"g__Rothia"
"s__Veillonella dispar",-1.02472237754451,0.11217487587739,0.381610368241384,"g__Veillonella"
"g__Neisseria_HROM_Genome_4852",1.26152796474032,0.11217487587739,0.381610368241384,"g__Neisseria"
"s__Aggregatibacter aphrophilus",1.23312917470798,0.11217487587739,0.381610368241384,"g__Aggregatibacter"
"g__Nanogingivalis_HROM_Genome_3846",1.31978509212154,0.0289777054555773,0.384115884115884,"g__Nanogingivalis"
"g__Veillonella_HROM_Genome_2816",-0.676050981510041,0.115017991394024,0.384115884115884,"g__Veillonella"
"g__Campylobacter_A_HROM_Genome_1638",0.682584040628008,0.0188828035866527,0.391418837572684,"g__Campylobacter_A"
"o__Saccharimonadales_HROM_Genome_3880",1.40716528096565,0.0239896797176818,0.391418837572684,"g__"
"g__Campylobacter_A_HROM_Genome_1552",1.04392228749342,0.0490336490209603,0.391418837572684,"g__Campylobacter_A"
"s__Streptococcus oralis_BH",-1.35572824777021,0.0866821197966532,0.391418837572684,"g__Streptococcus"
"g__Ottowia_HROM_Genome_4904",1.4098755549978,0.0879625526814244,0.391418837572684,"g__Ottowia"
"g__Campylobacter_A_HROM_Genome_1341",-1.08649803022055,0.0940815784084768,0.391418837572684,"g__Campylobacter_A"
"g__Streptococcus_HROM_Genome_2093",-0.799147485314182,0.117305477335593,0.391418837572684,"g__Streptococcus"
"s__Actinomyces timonensis",1.11797555505671,0.117713665679652,0.391418837572684,"g__Actinomyces"
"s__Alloprevotella sp905371275",0.633914274978511,0.117940328814619,0.391418837572684,"g__Alloprevotella"
"g__Capnocytophaga_HROM_Genome_1214",0.691160913367277,0.117940328814619,0.391418837572684,"g__Capnocytophaga"
"s__Haemophilus_D parainfluenzae_N",-0.687969677528621,0.117940328814619,0.391418837572684,"g__Haemophilus_D"
"s__Granulicatella adiacens_A",-1.02723609536579,0.120507668929453,0.391418837572684,"g__Granulicatella"
"g__Streptococcus_HROM_Genome_2106",-0.829155082612547,0.120507668929453,0.391418837572684,"g__Streptococcus"
"s__JABCPE02 sp013333875",0.751692236342359,0.120794328176049,0.391418837572684,"g__JABCPE02"
"s__Streptococcus anginosus",1.14947953087982,0.123703866540383,0.404501589780778,"g__Streptococcus"
"g__Leptotrichia_A_HROM_Genome_2883",0.782559936623544,0.123703866540383,0.404501589780778,"g__Leptotrichia_A"
"s__Capnocytophaga endodontalis",0.573849641647327,0.123935732163518,0.404501589780778,"g__Capnocytophaga"
"g__Eikenella_HROM_Genome_4844",0.625858508111489,0.123935732163518,0.404501589780778,"g__Eikenella"
"g__Cardiobacterium_HROM_Genome_4915",0.697244038344962,0.127009596663963,0.408019828272993,"g__Cardiobacterium"
"g__Campylobacter_A_HROM_Genome_1625",0.745323576022349,0.0288843697447611,0.417008733840417,"g__Campylobacter_A"
"g__Nanosynbacter_HROM_Genome_3435",-1.3211834948654,0.111637419934946,0.417008733840417,"g__Nanosynbacter"
"g__Stomatobaculum_HROM_Genome_1897",-1.26416890549394,0.120416515206414,0.417008733840417,"g__Stomatobaculum"
"g__JABCPE02_HROM_Genome_1206",0.81779207595683,0.125837411199141,0.417008733840417,"g__JABCPE02"
"s__Johnsonella ignava",1.16220384204736,0.127553969523022,0.417008733840417,"g__Johnsonella"
"s__Johnsonella sp900766185",1.13868191640559,0.129929380901186,0.417008733840417,"g__Johnsonella"
"s__Prevotella shahii",1.4290968236974,0.130166357278398,0.417008733840417,"g__Prevotella"
"g__Haemophilus_D_HROM_Genome_4947",-0.603194085037459,0.130166357278398,0.417008733840417,"g__Haemophilus_D"
"s__Haemophilus_D sp001815355",-0.654749401652074,0.130166357278398,0.417008733840417,"g__Haemophilus_D"
"g__Abiotrophia_HROM_Genome_2564",1.41707087483108,0.121645961450713,0.418416963871509,"g__Abiotrophia"
"g__Streptococcus_HROM_Genome_2208",-1.31340503954591,0.121645961450713,0.418416963871509,"g__Streptococcus"
"s__Mogibacterium pumilum",1.42071649770876,0.121645961450713,0.418416963871509,"g__Mogibacterium"
"g__Campylobacter_A_HROM_Genome_1529",0.913316879569565,0.0109907691753911,0.425550752564971,"g__Campylobacter_A"
"g__Campylobacter_A_HROM_Genome_1577",0.954221555568721,0.0316388115848517,0.425550752564971,"g__Campylobacter_A"
"g__Streptococcus_HROM_Genome_2234",-0.988178063664241,0.0391631971468576,0.425550752564971,"g__Streptococcus"
"s__Streptococcus mitis_AK",-1.08895378106114,0.0391631971468576,0.425550752564971,"g__Streptococcus"
"g__Campylobacter_A_HROM_Genome_1360",-1.21926571748767,0.0740108281454255,0.425550752564971,"g__Campylobacter_A"
"g__Streptococcus_HROM_Genome_2434",1.06347535548883,0.0740108281454255,0.425550752564971,"g__Streptococcus"
"g__Selenomonas_HROM_Genome_2712",1.48043630123263,0.0799895982390087,0.425550752564971,"g__Selenomonas"
"g__Streptococcus_HROM_Genome_2392",1.31919398684754,0.10430223338441,0.425550752564971,"g__Streptococcus"
"s__Streptococcus sp905373305",-1.64009448477719,0.10430223338441,0.425550752564971,"g__Streptococcus"
"g__HOT-345_HROM_Genome_2927",1.57935015230693,0.12667205687624,0.425550752564971,"g__HOT-345"
"g__Granulicatella_HROM_Genome_2614",-0.917334437148175,0.133969188403095,0.425550752564971,"g__Granulicatella"
"g__JABCPE02_HROM_Genome_1196",0.801931943761235,0.136395400224771,0.425550752564971,"g__JABCPE02"
"s__Alloprevotella tannerae_A",0.939130838002443,0.136637382267464,0.425550752564971,"g__Alloprevotella"
"g__Streptococcus_HROM_Genome_2519",0.579967394972022,0.136637382267464,0.425550752564971,"g__Streptococcus"
"g__Veillonella_HROM_Genome_2827",-0.669471496766468,0.136637382267464,0.425550752564971,"g__Veillonella"
"g__Streptococcus_HROM_Genome_2356",1.16274413381132,0.0408414147782915,0.426963624610683,"g__Streptococcus"
"s__Streptococcus mitis_BM",1.30327343978461,0.0935599024501836,0.426963624610683,"g__Streptococcus"
"g__Bacteroides_D_HROM_Genome_1075",1.58913484023445,0.131585516935165,0.426963624610683,"g__Bacteroides_D"
"g__Campylobacter_A_HROM_Genome_1598",0.993875329384054,0.034615523155694,0.436505757521924,"g__Campylobacter_A"
"g__Streptococcus_HROM_Genome_2113",-1.26553588656413,0.133177717587744,0.436505757521924,"g__Streptococcus"
"g__Streptococcus_HROM_Genome_2430",-0.965985397302595,0.140631172101492,0.436505757521924,"g__Streptococcus"
"g__Prevotella_HROM_Genome_1172",0.989133225937269,0.143304515103976,0.436505757521924,"g__Prevotella"
"g__Porphyromonas_HROM_Genome_1091",0.779550957153234,0.143304515103976,0.436505757521924,"g__Porphyromonas"
"s__Pauljensenia hongkongensis",0.681283237902849,0.143353878460458,0.436505757521924,"g__Pauljensenia"
"g__Prevotella_HROM_Genome_0982",-0.831817839667948,0.143353878460458,0.436505757521924,"g__Prevotella"
