"feature","synergy","p","padj","Genus"
"s__Kingella_A denitrificans",0.664209973900172,0.486270228528691,0.948425743418231,"g__Kingella_A"
"g__Streptococcus_HROM_Genome_2444",-1.43930037517177,0.486786039751301,0.948425743418231,"g__Streptococcus"
"g__Haemophilus_D_HROM_Genome_4942",-0.600650739975298,0.488032251210517,0.948425743418231,"g__Haemophilus_D"
"g__Prevotella_HROM_Genome_1028",-0.785016666464918,0.488046340172428,0.948425743418231,"g__Prevotella"
"g__Streptococcus_HROM_Genome_2351",-1.15731829816493,0.488403190159592,0.948425743418231,"g__Streptococcus"
"g__JABCPE02_HROM_Genome_1201",1.57576451911374,0.489231823950542,0.948425743418231,"g__JABCPE02"
"g__Campylobacter_A_HROM_Genome_1333",-1.29251560986443,0.489941401432471,0.948425743418231,"g__Campylobacter_A"
"s__Neisseria sp000186165",-0.508037711613257,0.491644089050031,0.948425743418231,"g__Neisseria"
"g__Neisseria_HROM_Genome_4837",-0.541855910468206,0.492218998517017,0.948425743418231,"g__Neisseria"
"g__Prevotella_HROM_Genome_0985",-0.490053269821267,0.492474582467672,0.948425743418231,"g__Prevotella"
"s__Capnocytophaga sp000466425",-0.58481438337299,0.492943142282139,0.948425743418231,"g__Capnocytophaga"
"s__Simonsiella muelleri",1.41054721048227,0.493521351384625,0.948425743418231,"g__Simonsiella"
"s__Streptococcus mitis_AY",-0.983123951568427,0.493706303294382,0.948425743418231,"g__Streptococcus"
"f__Eggerthellaceae_HROM_Genome_0954",0.841242176729293,0.494341005527549,0.948425743418231,"g__"
"g__Granulicatella_HROM_Genome_2581",-1.19160090782722,0.494767546414556,0.948425743418231,"g__Granulicatella"
"g__Gemella_HROM_Genome_2684",1.02044402404109,0.494947051215521,0.948425743418231,"g__Gemella"
"g__Nanosynbacter_HROM_Genome_3560",-1.13800330227119,0.495904418043223,0.948425743418231,"g__Nanosynbacter"
"g__Nanosyncoccus_HROM_Genome_4477",1.32469815597973,0.496117274633548,0.948425743418231,"g__Nanosyncoccus"
"g__Campylobacter_A_HROM_Genome_1620",1.27648085470166,0.496173260761263,0.948425743418231,"g__Campylobacter_A"
"g__Campylobacter_A_HROM_Genome_1578",-0.80251331561062,0.496366954457558,0.948425743418231,"g__Campylobacter_A"
"s__Eikenella exigua",-0.677936033507409,0.497885811279872,0.948425743418231,"g__Eikenella"
"g__Granulicatella_HROM_Genome_2582",1.23813639742841,0.497934254554851,0.948425743418231,"g__Granulicatella"
"s__Streptococcus mitis_AF",-1.51160804636154,0.4982037795775,0.948425743418231,"g__Streptococcus"
"g__Streptococcus_HROM_Genome_2190",-1.30003989948038,0.499991396620776,0.948425743418231,"g__Streptococcus"
"g__Campylobacter_B_HROM_Genome_1369",1.04743634452521,0.50001538134962,0.948425743418231,"g__Campylobacter_B"
"s__Streptococcus sanguinis_C",-0.681301167001627,0.500463577603598,0.948425743418231,"g__Streptococcus"
"g__Campylobacter_A_HROM_Genome_1315",-1.19750223040849,0.50077002095477,0.948425743418231,"g__Campylobacter_A"
"g__Campylobacter_A_HROM_Genome_1644",-0.739760378704687,0.500955132089974,0.948425743418231,"g__Campylobacter_A"
"g__Centipeda_HROM_Genome_2752",0.512940864197529,0.501311005723492,0.948425743418231,"g__Centipeda"
"s__Streptococcus xiaochunlingii",-0.974189915562358,0.501845041488887,0.948425743418231,"g__Streptococcus"
"g__Nanogingivalis_HROM_Genome_3851",-1.51085226951124,0.502031363798896,0.948425743418231,"g__Nanogingivalis"
"g__Stomatobaculum_HROM_Genome_1888",0.81347302599192,0.503448265843756,0.948425743418231,"g__Stomatobaculum"
"g__Prevotella_HROM_Genome_0989",-0.90235460781233,0.503577786135477,0.948425743418231,"g__Prevotella"
"s__Streptococcus halitosis",-1.38896071808893,0.504400408680092,0.948425743418231,"g__Streptococcus"
"g__Streptococcus_HROM_Genome_2126",-1.12435122179414,0.504604839423405,0.948425743418231,"g__Streptococcus"
"g__Campylobacter_A_HROM_Genome_1614",-1.16941863170345,0.505993335896172,0.948425743418231,"g__Campylobacter_A"
"g__Actinomyces_HROM_Genome_0328",0.614852808516484,0.508655018277221,0.948425743418231,"g__Actinomyces"
"g__Centipeda_HROM_Genome_2744",0.609896794581892,0.508709649722592,0.948425743418231,"g__Centipeda"
"f__Peptoniphilaceae_HROM_Genome_1970",1.14450772265917,0.508778045448088,0.948425743418231,"g__"
"g__Streptococcus_HROM_Genome_2272",1.66414101503899,0.508918869558356,0.948425743418231,"g__Streptococcus"
"s__Campylobacter_A concisus_D",-1.33815676264548,0.508927309482371,0.948425743418231,"g__Campylobacter_A"
"s__Streptococcus sp902460355",-0.906188494181541,0.509547169725806,0.948425743418231,"g__Streptococcus"
"o__Saccharimonadales_HROM_Genome_3878",0.984207867275198,0.509747345633009,0.948425743418231,"g__"
"s__Veillonella sp003463825",1.23601198751089,0.510183239182799,0.948425743418231,"g__Veillonella"
"g__Streptococcus_HROM_Genome_2434",1.50760449800574,0.51033772887569,0.948425743418231,"g__Streptococcus"
"g__Streptococcus_HROM_Genome_2530",-0.608599288877267,0.510396143987721,0.948425743418231,"g__Streptococcus"
"s__Saccharimonas sp015257605",-1.39977838351891,0.510848737980992,0.948425743418231,"g__Saccharimonas"
"g__Pauljensenia_HROM_Genome_0286",-0.586366642948696,0.510878103960878,0.948425743418231,"g__Pauljensenia"
"g__Campylobacter_A_HROM_Genome_1296",-1.48780724680283,0.510886091806718,0.948425743418231,"g__Campylobacter_A"
"g__Treponema_B_HROM_Genome_5093",1.02012817788025,0.511349656352479,0.948425743418231,"g__Treponema_B"
"s__Streptococcus sanguinis_G",-0.522294706785761,0.511578483185713,0.948425743418231,"g__Streptococcus"
"g__Streptococcus_HROM_Genome_2309",1.73113086605352,0.511861703975426,0.948425743418231,"g__Streptococcus"
"s__Lautropia mirabilis",-0.694087384697529,0.512237738312131,0.948425743418231,"g__Lautropia"
"g__Streptococcus_HROM_Genome_2106",-0.713209025697206,0.512525732357412,0.948425743418231,"g__Streptococcus"
"s__Pauljensenia sp000466265",-0.625578411308963,0.513834583862828,0.948425743418231,"g__Pauljensenia"
"g__CAJPQU01_HROM_Genome_2705",0.993095460245165,0.51385662811398,0.948425743418231,"g__CAJPQU01"
"g__Nanosynbacter_HROM_Genome_3748",0.961857896118486,0.513965869093501,0.948425743418231,"g__Nanosynbacter"
"g__Alloprevotella_HROM_Genome_1058",0.606674863192443,0.514317169568736,0.948425743418231,"g__Alloprevotella"
"s__Nanogingivalis gingivitcus",1.22158328788262,0.515236713578833,0.948425743418231,"g__Nanogingivalis"
"g__Cryptobacteroides_HROM_Genome_0964",1.20692622179919,0.51661536951072,0.948425743418231,"g__Cryptobacteroides"
"g__Rothia_HROM_Genome_0124",-0.812818009759605,0.516802774326774,0.948425743418231,"g__Rothia"
"g__Porphyromonas_HROM_Genome_1062",-0.907680972784081,0.517543335429075,0.948425743418231,"g__Porphyromonas"
"s__Veillonella dispar",-0.931428866536552,0.517990242090772,0.948425743418231,"g__Veillonella"
"g__Streptococcus_HROM_Genome_2108",1.35616326208822,0.518088847764265,0.948425743418231,"g__Streptococcus"
"s__Veillonella parvula_A",-0.528331670891823,0.51823465627436,0.948425743418231,"g__Veillonella"
"s__Selenomonas sp905372355",-0.573396910201039,0.519225377613164,0.948425743418231,"g__Selenomonas"
"g__RUG14305_HROM_Genome_1881",1.01273530944854,0.519632912774038,0.948425743418231,"g__RUG14305"
"s__Limosilactobacillus oris",-0.794976448531828,0.519708351019439,0.948425743418231,"g__Limosilactobacillus"
"g__Campylobacter_A_HROM_Genome_1577",0.91325709537225,0.520038541703377,0.948425743418231,"g__Campylobacter_A"
"g__Peptidiphaga_HROM_Genome_0349",0.929460644217709,0.520171414770754,0.948425743418231,"g__Peptidiphaga"
"g__Granulicatella_HROM_Genome_2611",-1.18541674528751,0.520902166947338,0.948425743418231,"g__Granulicatella"
"g__Oribacterium_HROM_Genome_1860",-0.763048964528942,0.522279728178622,0.948425743418231,"g__Oribacterium"
"g__Streptococcus_HROM_Genome_2422",-1.23327452801986,0.523061031270361,0.948425743418231,"g__Streptococcus"
"g__Streptococcus_HROM_Genome_2288",1.55144929253498,0.523133434049379,0.948425743418231,"g__Streptococcus"
"g__Pauljensenia_HROM_Genome_0287",-0.538912803329016,0.523154782169878,0.948425743418231,"g__Pauljensenia"
"s__GN02-872 sp002761215",1.02466873450793,0.523265441798895,0.948425743418231,"g__GN02-872"
"s__Fusobacterium animalis",-1.22624408926373,0.523606534015815,0.948425743418231,"g__Fusobacterium"
"g__F0428_HROM_Genome_1701",-1.18949364680109,0.523963106768945,0.948425743418231,"g__F0428"
"s__Neisseria subflava",-0.464875174257773,0.523979475030041,0.948425743418231,"g__Neisseria"
"g__Streptococcus_HROM_Genome_2300",-1.57401550548709,0.524151264318504,0.948425743418231,"g__Streptococcus"
"s__Haemophilus_D parainfluenzae_J",-0.526540331432146,0.524289725262684,0.948425743418231,"g__Haemophilus_D"
"g__Parvimonas_HROM_Genome_1968",1.20630485179778,0.524734115370671,0.948425743418231,"g__Parvimonas"
"s__Streptococcus sanguinis_E",-0.559987697947413,0.525663975423575,0.948425743418231,"g__Streptococcus"
"s__Prevotella sp905373605",0.699732700567902,0.526649451803426,0.948425743418231,"g__Prevotella"
"g__Pauljensenia_HROM_Genome_0277",-0.909405654522323,0.527932678932178,0.948425743418231,"g__Pauljensenia"
"g__Nanosynbacter_HROM_Genome_3527",-1.31529157829585,0.529018509149625,0.948425743418231,"g__Nanosynbacter"
"s__Leptotrichia sp001553645",-1.16559751121127,0.530004450872162,0.948425743418231,"g__Leptotrichia"
"g__Granulicatella_HROM_Genome_2626",0.862581588741212,0.530532252330498,0.948425743418231,"g__Granulicatella"
"s__Streptococcus mitis_AX",1.20168324372642,0.530971860645141,0.948425743418231,"g__Streptococcus"
"g__Oribacterium_HROM_Genome_1863",-1.17218359464913,0.531210292882328,0.948425743418231,"g__Oribacterium"
"g__Gemella_HROM_Genome_2682",1.48067019172224,0.531214916543205,0.948425743418231,"g__Gemella"
"s__Oribacterium sp013394775",0.797817708338633,0.53130309792485,0.948425743418231,"g__Oribacterium"
"g__Nanosynbacter_HROM_Genome_3689",0.991645941780686,0.5321572933481,0.948425743418231,"g__Nanosynbacter"
"g__Streptococcus_HROM_Genome_2519",-0.582541730945233,0.532633557736292,0.948425743418231,"g__Streptococcus"
"s__Eggerthia catenaformis",-1.08046929045344,0.533378718634686,0.948425743418231,"g__Eggerthia"
"g__Streptococcus_HROM_Genome_2234",-0.939945806139035,0.53347938866396,0.948425743418231,"g__Streptococcus"
"s__Tannerella forsythia_A",0.6433693270047,0.533710949345434,0.948425743418231,"g__Tannerella"
"g__Saccharimonas_HROM_Genome_3576",1.07900721606447,0.533864596228167,0.948425743418231,"g__Saccharimonas"
"g__Streptococcus_HROM_Genome_2274",-1.8066325432046,0.535047771645635,0.948425743418231,"g__Streptococcus"
"g__HOT-345_HROM_Genome_2927",-1.26211436735482,0.53527186235269,0.948425743418231,"g__HOT-345"
"s__Pauljensenia sp018382595",-0.637341687285512,0.536523178964054,0.948425743418231,"g__Pauljensenia"
"g__Catonella_HROM_Genome_1679",0.927041036210826,0.536635272359924,0.948425743418231,"g__Catonella"
"g__HOT-345_HROM_Genome_2922",-1.22443881266324,0.538016877870465,0.948425743418231,"g__HOT-345"
"g__Campylobacter_A_HROM_Genome_1634",1.10640855070127,0.538476047381895,0.948425743418231,"g__Campylobacter_A"
"g__Granulicatella_HROM_Genome_2600",-0.919311520556127,0.539072786046957,0.948425743418231,"g__Granulicatella"
"g__Nanosynbacter_HROM_Genome_3569",-1.27863268828585,0.539098233081558,0.948425743418231,"g__Nanosynbacter"
"f__Pasteurellaceae_HROM_Genome_4958",1.03231948999969,0.539448495021203,0.948425743418231,"g__"
"s__Actinomyces radicidentis",0.626534556043101,0.540090799834883,0.948425743418231,"g__Actinomyces"
"s__Prevotella multiformis",0.600823085581211,0.540590910531639,0.948425743418231,"g__Prevotella"
"g__Campylobacter_A_HROM_Genome_1341",-1.16367032152597,0.54060862944171,0.948425743418231,"g__Campylobacter_A"
"g__Nanogingivalis_HROM_Genome_3824",1.28337208134402,0.542487803736161,0.948425743418231,"g__Nanogingivalis"
"g__Campylobacter_A_HROM_Genome_1302",-1.42377165576632,0.544772945312729,0.948425743418231,"g__Campylobacter_A"
"g__Campylobacter_A_HROM_Genome_1617",0.971823457152265,0.544852245705827,0.948425743418231,"g__Campylobacter_A"
"f__Acholeplasmataceae_HROM_Genome_2029",1.26782657835457,0.545154295945442,0.948425743418231,"g__"
"g__Nanogingivalis_HROM_Genome_3825",1.36707339827389,0.546498180544735,0.948425743418231,"g__Nanogingivalis"
"g__Nanosynbacter_HROM_Genome_3678",-0.834632746680727,0.546511384169164,0.948425743418231,"g__Nanosynbacter"
"s__Streptococcus sp902363395",-0.692612117188509,0.547048752300917,0.948425743418231,"g__Streptococcus"
"s__Haemophilus_D parainfluenzae_L",-0.484382200878626,0.548031329176735,0.948425743418231,"g__Haemophilus_D"
"s__Peptostreptococcus stomatis",-0.70377820035146,0.548080520043078,0.948425743418231,"g__Peptostreptococcus"
"g__Nanosynbacter_HROM_Genome_3434",-1.28459828784651,0.548233877581436,0.948425743418231,"g__Nanosynbacter"
"g__Campylobacter_A_HROM_Genome_1303",-0.962207623859949,0.549313084093825,0.948425743418231,"g__Campylobacter_A"
"g__W11650_HROM_Genome_1878",0.8598072180998,0.550423327091987,0.948425743418231,"g__W11650"
"g__HOT-345_HROM_Genome_2924",1.23663255303201,0.550658833508723,0.948425743418231,"g__HOT-345"
"g__Granulicatella_HROM_Genome_2578",-1.07760058385586,0.550934682952968,0.948425743418231,"g__Granulicatella"
"g__Rothia_HROM_Genome_0087",0.887613501437848,0.552111406863219,0.948425743418231,"g__Rothia"
"g__Granulicatella_HROM_Genome_2580",0.917173303482781,0.552668154588259,0.948425743418231,"g__Granulicatella"
"s__Prevotella oulorum",0.463582729224019,0.553545995959516,0.948425743418231,"g__Prevotella"
"g__Prevotella_HROM_Genome_1012",0.626790555970329,0.553912960345923,0.948425743418231,"g__Prevotella"
"g__Johnsonella_HROM_Genome_1709",1.08926115317696,0.554075066439814,0.948425743418231,"g__Johnsonella"
"g__Streptococcus_HROM_Genome_2435",0.891031071551472,0.55478746836803,0.948425743418231,"g__Streptococcus"
"s__F0422 sp003992135",1.04397167314007,0.555645190599702,0.948425743418231,"g__F0422"
"s__Streptococcus mitis_D",-1.3724588777759,0.55567540475184,0.948425743418231,"g__Streptococcus"
"g__Mobiluncus_HROM_Genome_0351",-1.18332679450525,0.556007273262068,0.948425743418231,"g__Mobiluncus"
"g__Campylobacter_A_HROM_Genome_1527",1.03015564000455,0.556059926776183,0.948425743418231,"g__Campylobacter_A"
"g__Oribacterium_HROM_Genome_1754",0.777111634406292,0.556103598381595,0.948425743418231,"g__Oribacterium"
"g__DUOT01_HROM_Genome_2638",1.21188341049761,0.556188299736803,0.948425743418231,"g__DUOT01"
"f__Lachnospiraceae_HROM_Genome_1882",1.27344341178104,0.556519777053605,0.948425743418231,"g__"
"s__Streptococcus oralis_N",1.23948489831125,0.556748985458156,0.948425743418231,"g__Streptococcus"
"g__HOT-345_HROM_Genome_2914",1.25387760361369,0.558116380301262,0.948425743418231,"g__HOT-345"
"s__Streptococcus sp000187745",1.14831363012227,0.558184852166249,0.948425743418231,"g__Streptococcus"
"g__Treponema_D_HROM_Genome_5084",0.570367473388373,0.558221232501076,0.948425743418231,"g__Treponema_D"
"g__F0422_HROM_Genome_2796",1.31476840585537,0.55889751579091,0.948425743418231,"g__F0422"
"s__Micrococcus luteus",0.548689670168066,0.560019836790291,0.948425743418231,"g__Micrococcus"
"s__Actinomyces oris_B",0.465438460526488,0.560037504510068,0.948425743418231,"g__Actinomyces"
"g__Johnsonella_HROM_Genome_1704",1.05354979461498,0.561561964570242,0.948425743418231,"g__Johnsonella"
"g__Campylobacter_A_HROM_Genome_1346",-0.924946531088778,0.561771739509222,0.948425743418231,"g__Campylobacter_A"
"s__Streptococcus mitis_BQ",1.03041104107589,0.563733416212241,0.948425743418231,"g__Streptococcus"
"s__Haemophilus_D parainfluenzae_N",-0.507343689171609,0.564368653836189,0.948425743418231,"g__Haemophilus_D"
"g__Nanosynbacter_HROM_Genome_3468",1.09500546705038,0.564456931467273,0.948425743418231,"g__Nanosynbacter"
"g__Kingella_B_HROM_Genome_4860",0.499900046029415,0.56452813232518,0.948425743418231,"g__Kingella_B"
"g__Campylobacter_A_HROM_Genome_1356",0.764081795064466,0.565462320628215,0.948425743418231,"g__Campylobacter_A"
"g__Streptococcus_HROM_Genome_2217",1.05928120700787,0.565824587378973,0.948425743418231,"g__Streptococcus"
"g__Oribacterium_HROM_Genome_1852",-0.440365932155477,0.56601423453284,0.948425743418231,"g__Oribacterium"
"g__Campylobacter_A_HROM_Genome_1619",-0.71612455041566,0.566164671220705,0.948425743418231,"g__Campylobacter_A"
"g__Prevotella_HROM_Genome_1031",-0.761426783704786,0.56654188804918,0.948425743418231,"g__Prevotella"
"s__Fretibacterium fastidiosum",0.746268738286882,0.566750596977983,0.948425743418231,"g__Fretibacterium"
"g__Nanoperiomorbus_HROM_Genome_3029",0.94797022812392,0.567151630983207,0.948425743418231,"g__Nanoperiomorbus"
"g__Streptococcus_HROM_Genome_2431",-1.07085744311777,0.567315246399079,0.948425743418231,"g__Streptococcus"
"s__Cutibacterium modestum",-0.389261862768802,0.567834194197518,0.948425743418231,"g__Cutibacterium"
"g__Bacteroides_D_HROM_Genome_1065",0.74730284664756,0.568508427226832,0.948425743418231,"g__Bacteroides_D"
"g__Campylobacter_A_HROM_Genome_1353",-0.868305253173847,0.569174591828956,0.948425743418231,"g__Campylobacter_A"
"g__Enterosoma_HROM_Genome_2660",-1.0323617922994,0.569703118992134,0.948425743418231,"g__Enterosoma"
"s__Prevotella enoeca",0.390295931812578,0.572009914757692,0.948425743418231,"g__Prevotella"
"g__UBA1183_HROM_Genome_5113",-0.645181052197221,0.573342803279234,0.948425743418231,"g__UBA1183"
"s__Prevotella pallens",-0.613273074620453,0.573586581801795,0.948425743418231,"g__Prevotella"
"g__Gemella_HROM_Genome_2691",-1.08559001501014,0.57358842597634,0.948425743418231,"g__Gemella"
"g__Streptococcus_HROM_Genome_2297",-1.24641501986434,0.573876026155588,0.948425743418231,"g__Streptococcus"
"g__Streptococcus_HROM_Genome_2374",0.845242885030753,0.574458652833911,0.948425743418231,"g__Streptococcus"
"s__Prevotella fusca",0.38166997867469,0.574550378485501,0.948425743418231,"g__Prevotella"
"g__Treponema_D_HROM_Genome_5066",0.874509315575766,0.574555268990755,0.948425743418231,"g__Treponema_D"
"s__Haemophilus_D parainfluenzae_K",-0.474722022779585,0.575089174423149,0.948425743418231,"g__Haemophilus_D"
"g__Campylobacter_A_HROM_Genome_1613",0.827018278684904,0.5751432581624,0.948425743418231,"g__Campylobacter_A"
"g__Kingella_B_HROM_Genome_4819",-0.588905302477221,0.575405810148061,0.948425743418231,"g__Kingella_B"
"g__Campylobacter_A_HROM_Genome_1273",-0.847760696162798,0.575458091757431,0.948425743418231,"g__Campylobacter_A"
"s__Alloprevotella sp000318095",0.507647181276116,0.575948105633097,0.948425743418231,"g__Alloprevotella"
"s__Comamonas tsuruhatensis",-0.654375168599278,0.576509134878801,0.948425743418231,"g__Comamonas"
"g__Bulleidia_HROM_Genome_2039",-0.749347016728297,0.577035693345235,0.948425743418231,"g__Bulleidia"
"g__Porphyromonas_HROM_Genome_1107",0.897072363486457,0.578594117579347,0.948425743418231,"g__Porphyromonas"
"g__Campylobacter_A_HROM_Genome_1275",-0.707240242260669,0.578701825295526,0.948425743418231,"g__Campylobacter_A"
"g__Streptococcus_HROM_Genome_2318",1.00576628759831,0.579123797733245,0.948425743418231,"g__Streptococcus"
"g__Granulicatella_HROM_Genome_2588",1.22061256972654,0.579411768888667,0.948425743418231,"g__Granulicatella"
"s__Prevotella sp905372445",-0.584414214034384,0.579601351551794,0.948425743418231,"g__Prevotella"
"s__Kingella_B oralis_A",-0.788273055279115,0.580470749671251,0.948425743418231,"g__Kingella_B"
"g__Pauljensenia_HROM_Genome_0296",0.698457193892828,0.580797560526691,0.948425743418231,"g__Pauljensenia"
"s__Streptococcus mitis_A",-1.13057391826801,0.581208379116798,0.948425743418231,"g__Streptococcus"
"g__Granulicatella_HROM_Genome_2609",-0.803869540242488,0.581775219416218,0.948425743418231,"g__Granulicatella"
"s__Lachnoanaerobaculum orale",-0.857029508253837,0.58239795270245,0.948425743418231,"g__Lachnoanaerobaculum"
"s__Porphyromonas endodontalis",0.432427797153165,0.582900572839641,0.948425743418231,"g__Porphyromonas"
"g__Bacteroides_D_HROM_Genome_1074",-0.856161575652667,0.582942012169098,0.948425743418231,"g__Bacteroides_D"
"g__Campylobacter_A_HROM_Genome_1338",1.05193340875502,0.583045049899029,0.948425743418231,"g__Campylobacter_A"
"s__Prevotella sp000599605",-0.622020999892126,0.583466709184496,0.948425743418231,"g__Prevotella"
"s__Treponema_D sp014334325",0.510497770397774,0.583595066194825,0.948425743418231,"g__Treponema_D"
"g__Nanosynbacter_HROM_Genome_3728",-0.952624174017301,0.586095109571315,0.948425743418231,"g__Nanosynbacter"
"g__Oribacterium_HROM_Genome_1841",-0.613881299663371,0.586243927907659,0.948425743418231,"g__Oribacterium"
"g__Saccharimonas_HROM_Genome_3316",1.08731506863033,0.586507652100677,0.948425743418231,"g__Saccharimonas"
"g__Campylobacter_A_HROM_Genome_1284",1.12503016502039,0.586603715387197,0.948425743418231,"g__Campylobacter_A"
"s__Pauljensenia sp900556405",-0.610439066036108,0.586710379925911,0.948425743418231,"g__Pauljensenia"
"g__Campylobacter_A_HROM_Genome_1526",-0.733546058033569,0.587032741062006,0.948425743418231,"g__Campylobacter_A"
"g__Campylobacter_A_HROM_Genome_1328",-0.58384456095599,0.587056986152814,0.948425743418231,"g__Campylobacter_A"
"s__Neisseria cinerea",-0.407232174393555,0.587657283810237,0.948425743418231,"g__Neisseria"
"g__Eikenella_HROM_Genome_4846",0.549478131126266,0.587682568230662,0.948425743418231,"g__Eikenella"
"g__Streptococcus_HROM_Genome_2544",-0.459734236668417,0.587736583948745,0.948425743418231,"g__Streptococcus"
"s__Haemophilus_D parainfluenzae_M",-0.488989843137317,0.587924232609192,0.948425743418231,"g__Haemophilus_D"
"g__Streptococcus_HROM_Genome_2430",-1.01623379666784,0.588219855725423,0.948425743418231,"g__Streptococcus"
"s__F0058 sp905372135",0.550511080757002,0.588372149838383,0.948425743418231,"g__F0058"
"g__Campylobacter_A_HROM_Genome_1524",0.714814439528006,0.588581860647425,0.948425743418231,"g__Campylobacter_A"
"g__Nanosynbacter_HROM_Genome_3738",-0.668051187059402,0.588738528059757,0.948425743418231,"g__Nanosynbacter"
"g__Neisseria_HROM_Genome_4835",-0.417193519516676,0.5893609675813,0.948425743418231,"g__Neisseria"
"g__Veillonella_HROM_Genome_2825",-1.17246600527857,0.589590990665764,0.948425743418231,"g__Veillonella"
"g__Campylobacter_A_HROM_Genome_1606",1.12964731440393,0.590182928757349,0.948425743418231,"g__Campylobacter_A"
"g__Granulicatella_HROM_Genome_2623",-0.440700369872725,0.590245405661597,0.948425743418231,"g__Granulicatella"
"g__Kingella_B_HROM_Genome_4874",1.00678597637647,0.590517870771735,0.948425743418231,"g__Kingella_B"
"g__Granulicatella_HROM_Genome_2574",1.14944171122665,0.590659677351469,0.948425743418231,"g__Granulicatella"
"s__Bacteroides zoogleoformans",0.696658115693261,0.590840516729625,0.948425743418231,"g__Bacteroides"
"s__Streptococcus infantis_I",-0.606143763310099,0.591699591561122,0.948425743418231,"g__Streptococcus"
"g__F0422_HROM_Genome_2759",0.947942096232884,0.591880838904234,0.948425743418231,"g__F0422"
"g__Nanosynbacter_HROM_Genome_3455",1.05505189373748,0.592921867654274,0.948425743418231,"g__Nanosynbacter"
"s__Parvimonas micra",0.530013018405389,0.593082920127148,0.948425743418231,"g__Parvimonas"
"g__Nanosynbacter_HROM_Genome_3741",-0.886801937978339,0.594175288921079,0.948425743418231,"g__Nanosynbacter"
"g__Streptococcus_HROM_Genome_2488",-0.991784354197643,0.594835081402843,0.948425743418231,"g__Streptococcus"
"g__Streptococcus_HROM_Genome_2542",-0.418327544422832,0.595248978725963,0.948425743418231,"g__Streptococcus"
"s__Pauljensenia georgiae",-0.732146012202076,0.595355340921674,0.948425743418231,"g__Pauljensenia"
"g__Streptococcus_HROM_Genome_2423",-0.876322026389625,0.595747335119783,0.948425743418231,"g__Streptococcus"
"g__Streptococcus_HROM_Genome_2365",1.08665559923001,0.59633223810529,0.948425743418231,"g__Streptococcus"
"s__Peptoanaerobacter margaretiae",1.12532961515486,0.597073684517732,0.948425743418231,"g__Peptoanaerobacter"
"s__Streptococcus cristatus_C",0.750859599904159,0.597277692651231,0.948425743418231,"g__Streptococcus"
"g__Oribacterium_HROM_Genome_1866",-0.913053821999775,0.598352694125776,0.948425743418231,"g__Oribacterium"
"g__Streptococcus_HROM_Genome_2481",1.22835164456047,0.598634435035148,0.948425743418231,"g__Streptococcus"
"g__Actinomyces_HROM_Genome_0322",0.363451210828994,0.59895914041573,0.948425743418231,"g__Actinomyces"
"g__Streptococcus_HROM_Genome_2209",-0.744888533815871,0.59911705364676,0.948425743418231,"g__Streptococcus"
"g__Granulicatella_HROM_Genome_2584",-0.971005200226917,0.599161783404989,0.948425743418231,"g__Granulicatella"
"g__Veillonella_HROM_Genome_2836",-0.820419471711746,0.599255052625379,0.948425743418231,"g__Veillonella"
"g__Treponema_HROM_Genome_5052",-0.594945479422972,0.599263968012607,0.948425743418231,"g__Treponema"
"s__Lancefieldella parvula",-0.945536949568239,0.599744232509811,0.948425743418231,"g__Lancefieldella"
"g__Veillonella_HROM_Genome_2839",-0.736193300347577,0.600545652162616,0.948425743418231,"g__Veillonella"
"s__Streptococcus oralis_BO",-0.846119299079269,0.601793766269824,0.948425743418231,"g__Streptococcus"
"g__Streptococcus_HROM_Genome_2526",-0.881998818670289,0.60191657573821,0.948425743418231,"g__Streptococcus"
"s__Gemella sanguinis",0.6073035294017,0.601969372647198,0.948425743418231,"g__Gemella"
"g__Nanosynbacter_HROM_Genome_3526",-1.25271147020278,0.60214492224086,0.948425743418231,"g__Nanosynbacter"
"g__Tannerella_HROM_Genome_1111",0.50340391875034,0.602283796478826,0.948425743418231,"g__Tannerella"
"g__Treponema_HROM_Genome_5044",-0.612211688026217,0.603010992494948,0.948425743418231,"g__Treponema"
"g__Eikenella_HROM_Genome_4842",0.51868971053056,0.603174976862464,0.948425743418231,"g__Eikenella"
"g__Campylobacter_B_HROM_Genome_1442",0.654932253461871,0.605472447314681,0.948425743418231,"g__Campylobacter_B"
"f__Anaerovoracaceae_HROM_Genome_1947",-0.811915654051886,0.606142911267747,0.948425743418231,"g__"
"s__Centipeda sp905372865",-0.379302323519419,0.606710030673615,0.948425743418231,"g__Centipeda"
"s__Granulicatella adiacens",-0.390518841072643,0.606825987509115,0.948425743418231,"g__Granulicatella"
"g__Corynebacterium_HROM_Genome_0366",-0.646361473769603,0.607038959171287,0.948425743418231,"g__Corynebacterium"
"o__Rs-D84_HROM_Genome_4807",1.05034626817029,0.608120450525918,0.948425743418231,"g__"
"g__Veillonella_HROM_Genome_2841",0.661449530767413,0.608304581639369,0.948425743418231,"g__Veillonella"
"g__Centipeda_HROM_Genome_2725",0.812372219925848,0.608305934064636,0.948425743418231,"g__Centipeda"
"g__Saccharimonas_HROM_Genome_3373",0.830811531078301,0.608571534469955,0.948425743418231,"g__Saccharimonas"
"g__Lancefieldella_HROM_Genome_0537",-0.669121481499759,0.608690079163346,0.948425743418231,"g__Lancefieldella"
