"feature","rho","p","padj","Genus","Phylum"
"s__Corynebacterium argentoratense",-0.318156989461514,0.0011855962141302,0.0113904738275561,"g__Corynebacterium","p__Actinobacteriota"
"g__Treponema_B_HROM_Genome_5022",0.318096200552985,0.00118831915249313,0.0113904738275561,"g__Treponema_B","p__Spirochaetota"
"g__Selenomonas_HROM_Genome_2712",-0.316886501273248,0.00124370243222729,0.0118634722297409,"g__Selenomonas","p__Firmicutes_C"
"g__Granulicatella_HROM_Genome_2612",0.31660079340316,0.00125712089741073,0.0119141658273703,"g__Granulicatella","p__Firmicutes"
"g__Veillonella_HROM_Genome_2814",-0.316515688931219,0.00126114325297355,0.0119141658273703,"g__Veillonella","p__Firmicutes_C"
"g__Actinomyces_HROM_Genome_0340",-0.316150955480042,0.00127851478105397,0.0120204858601486,"g__Actinomyces","p__Actinobacteriota"
"s__Streptococcus mitis_BC",-0.315062834017364,0.00133164002988611,0.0124603459939343,"g__Streptococcus","p__Firmicutes"
"g__Pauljensenia_HROM_Genome_0265",-0.314758889474717,0.00134683366455647,0.0125427874448031,"g__Pauljensenia","p__Actinobacteriota"
"s__Actinomyces sp000195595",-0.314065895917481,0.00138206566214822,0.0127962730144406,"g__Actinomyces","p__Actinobacteriota"
"g__Campylobacter_A_HROM_Genome_1296",-0.313968633663834,0.00138707692217601,0.0127962730144406,"g__Campylobacter_A","p__Campylobacterota"
"s__Bacteroides heparinolyticus",0.313354665687686,0.00141909315929041,0.0129844952692308,"g__Bacteroides","p__Bacteroidota"
"g__Campylobacter_A_HROM_Genome_1542",-0.313324271233422,0.00142069541113721,0.0129844952692308,"g__Campylobacter_A","p__Campylobacterota"
"g__Oribacterium_HROM_Genome_1754",-0.313014247799921,0.00143713243574803,0.0130739131307633,"g__Oribacterium","p__Firmicutes_A"
"s__Abiotrophia sp001815865",0.312321254242686,0.00147449987992058,0.0133520380831518,"g__Abiotrophia","p__Firmicutes"
"g__Streptococcus_HROM_Genome_2374",-0.312169281971362,0.00148281144799184,0.0133657086940549,"g__Streptococcus","p__Firmicutes"
"g__Nanosyncoccus_HROM_Genome_4057",-0.311841021865303,0.00150090968425513,0.0134420168397268,"g__Nanosyncoccus","p__Patescibacteria"
"f__Neisseriaceae_HROM_Genome_4820",-0.311768075175067,0.00150495862836636,0.0134420168397268,"g__","p__Proteobacteria"
"s__Pauljensenia marseillensis",-0.311634339576303,0.00151240743557838,0.0134474235787851,"g__Pauljensenia","p__Actinobacteriota"
"g__Nanogingivalis_HROM_Genome_3863",-0.310667795930684,0.00156724399009899,0.01387222720966,"g__Nanogingivalis","p__Patescibacteria"
"s__Lancefieldella sp015259045",-0.31036993027889,0.0015845030743917,0.0139621010815233,"g__Lancefieldella","p__Actinobacteriota"
"s__Prevotella oris",-0.310187563553301,0.0015951547141135,0.0139932098805046,"g__Prevotella","p__Bacteroidota"
"s__Streptococcus anginosus",0.309762041193595,0.00162026139644776,0.0141502828623104,"g__Streptococcus","p__Firmicutes"
"g__Actinomyces_HROM_Genome_0320",0.309385149960712,0.00164279723163461,0.0142333594540569,"g__Actinomyces","p__Actinobacteriota"
"g__Pauljensenia_HROM_Genome_0291",-0.309360834397301,0.00164426086314041,0.0142333594540569,"g__Pauljensenia","p__Actinobacteriota"
"g__Johnsonella_HROM_Genome_1707",0.308461158551065,0.00169925292507902,0.0146448771832468,"g__Johnsonella","p__Firmicutes_A"
"g__Mycoplasmopsis_HROM_Genome_2648",-0.308017399518799,0.00172698619846519,0.0148149452611721,"g__Mycoplasmopsis","p__Firmicutes"
"g__Tannerella_HROM_Genome_1114",-0.30768913941274,0.00174776425227158,0.0148149452611721,"g__Tannerella","p__Bacteroidota"
"s__Streptococcus mitis_C",-0.307567561595681,0.00175551708449961,0.0148149452611721,"g__Streptococcus","p__Firmicutes"
"g__Kingella_B_HROM_Genome_4878",-0.307525009359711,0.00175823792252837,0.0148149452611721,"g__Kingella_B","p__Proteobacteria"
"g__Saccharimonas_HROM_Genome_3632",-0.307354800415828,0.00176915949229698,0.0148149452611721,"g__Saccharimonas","p__Patescibacteria"
"s__Streptococcus sp905372925",-0.307166354799387,0.00178132283411875,0.0148149452611721,"g__Streptococcus","p__Firmicutes"
"g__Cardiobacterium_HROM_Genome_4916",-0.307135960345122,0.00178329173682577,0.0148149452611721,"g__Cardiobacterium","p__Proteobacteria"
"s__Pauljensenia sp000185285",-0.307087329218299,0.00178644607856457,0.0148149452611721,"g__Pauljensenia","p__Actinobacteriota"
"g__Streptococcus_HROM_Genome_2217",-0.307081250327446,0.00178684072615663,0.0148149452611721,"g__Streptococcus","p__Firmicutes"
"f__Eggerthellaceae_HROM_Genome_0954",0.306917120274416,0.00179752608365671,0.0148409191360733,"g__","p__Actinobacteriota"
"s__Streptococcus mitis_BR",-0.306467282351298,0.00182710897809576,0.0150220466190718,"g__Streptococcus","p__Firmicutes"
"g__Treponema_C_HROM_Genome_5073",0.306272757844004,0.00184003747117708,0.0150653067952623,"g__Treponema_C","p__Spirochaetota"
"g__JABCPE02_HROM_Genome_1202",0.306011365537327,0.0018575404637558,0.0151228009990148,"g__JABCPE02","p__Bacteroidota"
"s__Pauljensenia georgiae",-0.305938418847092,0.0018624518278685,0.0151228009990148,"g__Pauljensenia","p__Actinobacteriota"
"s__Oribacterium parvum",-0.305689184322121,0.00187932108126467,0.0151969791139304,"g__Oribacterium","p__Firmicutes_A"
"s__Saccharimonas sp905371715",-0.30554329094165,0.00188925977344327,0.0152147354705575,"g__Saccharimonas","p__Patescibacteria"
"g__Pauljensenia_HROM_Genome_0236",-0.303835122611972,0.00200921352834141,0.0160878079960817,"g__Pauljensenia","p__Actinobacteriota"
"g__Prevotella_HROM_Genome_0987",-0.30376825481259,0.00201404619187587,0.0160878079960817,"g__Prevotella","p__Bacteroidota"
"s__Peptoanaerobacter yurii",-0.303476468051648,0.00203525733017158,0.0161562228383921,"g__Peptoanaerobacter","p__Firmicutes_A"
"s__Porphyromonas catoniae",-0.303379205798001,0.00204237243228017,0.0161562228383921,"g__Porphyromonas","p__Bacteroidota"
"s__Saccharimonas sp905371595",-0.303312337998619,0.00204727709249854,0.0161562228383921,"g__Saccharimonas","p__Patescibacteria"
"g__Pauljensenia_HROM_Genome_0239",-0.302977999001707,0.0020719603732734,0.016285608533929,"g__Pauljensenia","p__Actinobacteriota"
"s__Streptococcus oralis_S",-0.302789553385265,0.00208599092073322,0.0163305663714772,"g__Streptococcus","p__Firmicutes"
"s__Pyramidobacter piscolens",0.302376188807265,0.00211706861096022,0.0164464188602583,"g__Pyramidobacter","p__Synergistota"
"g__Streptococcus_HROM_Genome_2209",-0.302370109916412,0.00211752873875081,0.0164464188602583,"g__Streptococcus","p__Firmicutes"
"g__Streptococcus_HROM_Genome_2408",-0.301895956429882,0.00215369815860801,0.0166614837860817,"g__Streptococcus","p__Firmicutes"
"g__Catonella_HROM_Genome_1684",-0.301032753928764,0.0022209798844079,0.0171146096974962,"g__Catonella","p__Firmicutes_A"
"g__Pauljensenia_HROM_Genome_0260",-0.300388391498352,0.00227243435646116,0.0174427090251804,"g__Pauljensenia","p__Actinobacteriota"
"s__Prevotella sp000599605",-0.300236419227028,0.00228472548829839,0.0174688155039157,"g__Prevotella","p__Bacteroidota"
"s__Campylobacter_B sp900539505",-0.300084446955704,0.00229707655427662,0.0174951760819906,"g__Campylobacter_B","p__Campylobacterota"
"f__Cardiobacteriaceae_HROM_Genome_4906",-0.299798739085616,0.00232045970779885,0.0175637792336416,"g__","p__Proteobacteria"
"g__Campylobacter_A_HROM_Genome_1283",-0.299756186849645,0.00232396061106708,0.0175637792336416,"g__Campylobacter_A","p__Campylobacterota"
"g__Pauljensenia_HROM_Genome_0247",-0.299549504560645,0.00234103284488769,0.0176250173954188,"g__Pauljensenia","p__Actinobacteriota"
"s__Bulleidia extructa",-0.299427926743586,0.00235112808123419,0.0176334606092564,"g__Bulleidia","p__Firmicutes"
"s__Aggregatibacter sp000466335",-0.299245560017998,0.0023663445428037,0.0176801027627729,"g__Aggregatibacter","p__Proteobacteria"
"g__Streptococcus_HROM_Genome_2456",-0.298965931038762,0.00238984893763041,0.0177880801607718,"g__Streptococcus","p__Firmicutes"
"s__Veillonella dispar",-0.298589039805879,0.00242186172881754,0.0179075262940089,"g__Veillonella","p__Firmicutes_C"
"g__Prevotella_HROM_Genome_0990",-0.29832156860835,0.00244481439411562,0.0179075262940089,"g__Prevotella","p__Bacteroidota"
"g__Pauljensenia_HROM_Genome_0213",-0.298297253044938,0.00244691068906605,0.0179075262940089,"g__Pauljensenia","p__Actinobacteriota"
"g__Cardiobacterium_HROM_Genome_4915",-0.298279016372379,0.00244848397305792,0.0179075262940089,"g__Cardiobacterium","p__Proteobacteria"
"g__Streptococcus_HROM_Genome_2322",-0.298163517446173,0.00245846929032662,0.0179075262940089,"g__Streptococcus","p__Firmicutes"
"s__Haemophilus_A sputorum",-0.298139201882761,0.00246057613200122,0.0179075262940089,"g__Haemophilus_A","p__Proteobacteria"
"g__Pauljensenia_HROM_Genome_0227",-0.297336788290172,0.00253102106939879,0.0183522376434266,"g__Pauljensenia","p__Actinobacteriota"
"g__Gemella_HROM_Genome_2686",-0.297099711546908,0.00255217917503245,0.0184376179372749,"g__Gemella","p__Firmicutes"
"g__F0422_HROM_Genome_2763",-0.296990291511554,0.00256199806856267,0.0184407553286654,"g__F0422","p__Firmicutes_C"
"g__Streptococcus_HROM_Genome_2243",-0.296388481317113,0.00261661255958657,0.018765122918203,"g__Streptococcus","p__Firmicutes"
"g__Prevotella_HROM_Genome_1174",-0.296230430154936,0.00263112844946412,0.0187685393979095,"g__Prevotella","p__Bacteroidota"
"g__Actinomyces_HROM_Genome_0338",-0.296096694556171,0.00264346769755941,0.0187685393979095,"g__Actinomyces","p__Actinobacteriota"
"g__Nanosyncoccus_HROM_Genome_2937",-0.296060221211054,0.00264684197422164,0.0187685393979095,"g__Nanosyncoccus","p__Patescibacteria"
"g__Porphyromonas_HROM_Genome_1091",-0.295969037848259,0.00265529463237599,0.0187685393979095,"g__Porphyromonas","p__Bacteroidota"
"g__Nanogingivalis_HROM_Genome_3866",-0.295513121034288,0.00269792343794103,0.0190015037833481,"g__Nanogingivalis","p__Patescibacteria"
"g__Oribacterium_HROM_Genome_1853",-0.295373306544671,0.00271111909490206,0.0190262465052948,"g__Oribacterium","p__Firmicutes_A"
"g__Veillonella_HROM_Genome_2847",-0.295051125329465,0.00274174781437785,0.0191727204813255,"g__Veillonella","p__Firmicutes_C"
"s__Leptotrichia sp002240055",0.294583050733788,0.00278680086859829,0.0193582349795491,"g__Leptotrichia","p__Fusobacteriota"
"s__Prevotella fusca",-0.294570892952082,0.00278797989781802,0.0193582349795491,"g__Prevotella","p__Bacteroidota"
"g__Nanosyncoccus_HROM_Genome_4484",-0.293993398321052,0.00284450316034651,0.0196811574298623,"g__Nanosyncoccus","p__Patescibacteria"
"g__Prevotella_HROM_Genome_1002",-0.293476692598551,0.00289594764339782,0.0199133727182788,"g__Prevotella","p__Bacteroidota"
"g__Oribacterium_HROM_Genome_1755",-0.293318641436375,0.00291184977530241,0.0199133727182788,"g__Oribacterium","p__Firmicutes_A"
"s__Saccharimonas sp010202265",-0.293263931418698,0.00291737261655061,0.0199133727182788,"g__Saccharimonas","p__Patescibacteria"
"s__Micrococcus luteus",-0.293251773636992,0.00291860119229735,0.0199133727182788,"g__Micrococcus","p__Actinobacteriota"
"g__Nanosynbacter_HROM_Genome_3749",-0.292893119076669,0.00295505399992049,0.0200923221793902,"g__Nanosynbacter","p__Patescibacteria"
"g__Prevotella_HROM_Genome_0982",-0.292346018899903,0.00301144828582214,0.0203933358699977,"g__Prevotella","p__Bacteroidota"
"g__Campylobacter_B_HROM_Genome_1451",-0.292230519973697,0.00302347661333946,0.0203933358699977,"g__Campylobacter_B","p__Campylobacterota"
"g__Prevotella_HROM_Genome_1014",-0.292163652174315,0.00303046008856964,0.0203933358699977,"g__Prevotella","p__Bacteroidota"
"s__Tannerella sp002890585",-0.291969127667021,0.00305085810217796,0.0204551289953137,"g__Tannerella","p__Bacteroidota"
"g__Nanogingivalis_HROM_Genome_3855",-0.291877944304226,0.0030604620481538,0.0204551289953137,"g__Nanogingivalis","p__Patescibacteria"
"g__Nanosynbacter_HROM_Genome_3571",-0.291573999761579,0.00309267159219255,0.0206003378937571,"g__Nanosynbacter","p__Patescibacteria"
"g__Streptococcus_HROM_Genome_2224",-0.291470658617079,0.00310369197249316,0.0206039011011792,"g__Streptococcus","p__Firmicutes"
"g__Fen-668_HROM_Genome_0397",-0.290844532859226,0.00317121971234795,0.0209324723422585,"g__Fen-668","p__Actinobacteriota"
"g__Saccharimonas_HROM_Genome_3631",-0.290783743950696,0.00317784552003119,0.0209324723422585,"g__Saccharimonas","p__Patescibacteria"
"g__Campylobacter_B_HROM_Genome_1390",-0.290662166133637,0.00319113442057878,0.0209324723422585,"g__Campylobacter_B","p__Campylobacterota"
"g__Streptococcus_HROM_Genome_2336",-0.290619613897666,0.0031957973041616,0.0209324723422585,"g__Streptococcus","p__Firmicutes"
"s__Corynebacterium propinquum",-0.290467641626343,0.0032125004135455,0.0209719711382622,"g__Corynebacterium","p__Actinobacteriota"
"f__Peptoniphilaceae_HROM_Genome_1979",0.290339984918431,0.00322659151781059,0.0209942130215159,"g__","p__Firmicutes_A"
"g__Saccharimonas_HROM_Genome_3637",-0.289817200305078,0.00328487831720178,0.0212470123062929,"g__Saccharimonas","p__Patescibacteria"
"g__Campylobacter_B_HROM_Genome_1420",-0.289768569178254,0.00329034806921868,0.0212470123062929,"g__Campylobacter_B","p__Campylobacterota"
"s__Bifidobacterium dentium",0.289701701378872,0.00329788231726174,0.0212470123062929,"g__Bifidobacterium","p__Actinobacteriota"
"g__Nanosyncoccus_HROM_Genome_4389",-0.289221469001489,0.00335244810270165,0.0214623058470057,"g__Nanosyncoccus","p__Patescibacteria"
"g__Veillonella_HROM_Genome_2822",-0.289215390110636,0.00335314396693676,0.0214623058470057,"g__Veillonella","p__Firmicutes_C"
"s__Actinomyces graevenitzii",-0.288911445567989,0.00338810274549285,0.0216156555029008,"g__Actinomyces","p__Actinobacteriota"
"g__F0422_HROM_Genome_2799",-0.288716921060694,0.00341064749655533,0.0216890690314926,"g__F0422","p__Firmicutes_C"
"g__Nanosynbacter_HROM_Genome_3506",-0.287385643963899,0.00356858152808217,0.0226202022667144,"g__Nanosynbacter","p__Patescibacteria"
"g__Streptococcus_HROM_Genome_2298",0.286905411586516,0.00362714131288806,0.0229174684238747,"g__Streptococcus","p__Firmicutes"
"g__Brooklawnia_HROM_Genome_0402",0.286279285828663,0.0037047832632547,0.0232798100944852,"g__Brooklawnia","p__Actinobacteriota"
"s__Stomatobaculum longum_A",-0.286236733592692,0.00371011349834671,0.0232798100944852,"g__Stomatobaculum","p__Firmicutes_A"
"g__Campylobacter_B_HROM_Genome_1397",-0.286157708011604,0.00372003072247753,0.0232798100944852,"g__Campylobacter_B","p__Campylobacterota"
"s__Prevotella melaninogenica",-0.28596318350431,0.00374454351838324,0.0233588190908669,"g__Prevotella","p__Bacteroidota"
"g__Prevotella_HROM_Genome_0992",-0.285859842359809,0.00375762465589305,0.0233662419266767,"g__Prevotella","p__Bacteroidota"
"g__Streptococcus_HROM_Genome_2263",-0.285707870088486,0.0037769359229274,0.0234122368724049,"g__Streptococcus","p__Firmicutes"
"g__Nanosynbacter_HROM_Genome_3565",-0.285410004436691,0.00381504382572056,0.0234843822241979,"g__Nanosynbacter","p__Patescibacteria"
"g__Ottowia_HROM_Genome_4904",0.285367452200721,0.00382051580354613,0.0234843822241979,"g__Ottowia","p__Proteobacteria"
"g__Campylobacter_A_HROM_Genome_1300",-0.285337057746456,0.00382442865737574,0.0234843822241979,"g__Campylobacter_A","p__Campylobacterota"
"s__Actinomyces naeslundii",-0.284777799787985,0.00389706797429605,0.0238558833940553,"g__Actinomyces","p__Actinobacteriota"
"s__Rothia aeria",-0.28443738190022,0.00394188503210979,0.0240552921990551,"g__Rothia","p__Actinobacteriota"
"g__Campylobacter_A_HROM_Genome_1619",-0.28412735846672,0.00398310097955356,0.0242315585907825,"g__Campylobacter_A","p__Campylobacterota"
"s__W5053 sp000467935",0.283969307304543,0.00400426095720251,0.0242851011756263,"g__W5053","p__Firmicutes_A"
"g__Campylobacter_A_HROM_Genome_1561",-0.283768703906396,0.0040312625446661,0.0243736335392889,"g__Campylobacter_A","p__Campylobacterota"
"g__Nanosynbacter_HROM_Genome_3547",-0.283574179399102,0.00405760121634368,0.024457626963544,"g__Nanosynbacter","p__Patescibacteria"
"s__GN02-873 sp003260345",0.283373576000954,0.00408492396132725,0.0245470201345812,"g__GN02-873","p__Patescibacteria"
"s__Actinomyces gerencseriae",-0.283142578148542,0.00411659010202322,0.0246618888734013,"g__Actinomyces","p__Actinobacteriota"
"g__Campylobacter_B_HROM_Genome_1404",-0.28301492144063,0.00413418375333402,0.0246920093474205,"g__Campylobacter_B","p__Campylobacterota"
"s__Prevotella aurantiaca",-0.282790002479071,0.00416534561836302,0.0248027398184344,"g__Prevotella","p__Bacteroidota"
"g__Pauljensenia_HROM_Genome_0237",-0.282686661334571,0.00417973345791413,0.0248132212833875,"g__Pauljensenia","p__Actinobacteriota"
"s__JABCPE02 sp013333255",0.282595477971777,0.00419246546182119,0.0248138392544537,"g__JABCPE02","p__Bacteroidota"
"g__Treponema_B_HROM_Genome_5030",0.282479979045571,0.00420864239417039,0.0248347816953298,"g__Treponema_B","p__Spirochaetota"
"g__Tannerella_HROM_Genome_1116",-0.282145640048659,0.00425578510601396,0.024984624268922,"g__Tannerella","p__Bacteroidota"
"g__Nanosynbacter_HROM_Genome_3502",-0.282090930030983,0.00426354410458267,0.024984624268922,"g__Nanosynbacter","p__Patescibacteria"
"s__Kingella_A denitrificans",0.282030141122453,0.004272180027663,0.024984624268922,"g__Kingella_A","p__Proteobacteria"
"s__GN02-872 sp002761215",-0.281847774396865,0.00429818159404987,0.0250620974252463,"g__GN02-872","p__Patescibacteria"
"s__Nanogingivalis sp015257795",0.281531672072512,0.00434358585992491,0.0251287328905625,"g__Nanogingivalis","p__Patescibacteria"
"g__JABCPE02_HROM_Genome_1191",0.281525593181659,0.00434446319927365,0.0251287328905625,"g__JABCPE02","p__Bacteroidota"
"g__Kingella_B_HROM_Genome_4873",-0.281501277618247,0.00434797413882507,0.0251287328905625,"g__Kingella_B","p__Proteobacteria"
"s__Capnocytophaga sp002999135",0.281324989783511,0.00437350428986395,0.0251792271158958,"g__Capnocytophaga","p__Bacteroidota"
"g__Saccharimonas_HROM_Genome_3311",-0.281264200874982,0.00438233876520934,0.0251792271158958,"g__Saccharimonas","p__Patescibacteria"
"g__Campylobacter_B_HROM_Genome_1499",-0.281100070821952,0.00440627146292302,0.0252429254362791,"g__Campylobacter_B","p__Campylobacterota"
"s__Centipeda artemidis",-0.280844757406129,0.00444373199988315,0.0253814314035633,"g__Centipeda","p__Firmicutes_C"
"g__Gemella_HROM_Genome_2694",-0.280759652934187,0.00445628184948058,0.0253814314035633,"g__Gemella","p__Firmicutes"
"g__Veillonella_HROM_Genome_2831",-0.280668469571393,0.00446976320240354,0.0253846378402397,"g__Veillonella","p__Firmicutes_C"
"s__Nanosynbacter lyticus",-0.279884292651363,0.00458721334316489,0.0259019374118364,"g__Nanosynbacter","p__Patescibacteria"
"g__Cryptobacteroides_HROM_Genome_0964",0.279884292651363,0.00458721334316492,0.0259019374118364,"g__Cryptobacteroides","p__Bacteroidota"
"g__Pauljensenia_HROM_Genome_0285",-0.279780951506863,0.00460289476685062,0.0259160120826976,"g__Pauljensenia","p__Actinobacteriota"
"g__Pauljensenia_HROM_Genome_0280",-0.279574269217863,0.00463440109992738,0.0260188518895923,"g__Pauljensenia","p__Actinobacteriota"
