"feature","name","saliva_log2FC","saliva_p","saliva_fdr","urine_log2FC","urine_p","urine_fdr","same_dir","n_healthy","n_disease"
"P_Pyrrolidine; CE10; RWRDLPDLKQPQOW-UHFFFAOYSA-N","P_Pyrrolidine",0,NA,NA,0,NA,NA,TRUE,34,67
"P_METHYLGUANIDINE","P_METHYLGUANIDINE",0.399146840117499,0.068491104629453,0.266817520643435,0,NA,NA,FALSE,34,67
"P_Butylamine","P_Butylamine",0,NA,NA,0.0954933614848272,0.483504178632601,0.836625207971018,FALSE,34,67
"P_Trimethylamine N-oxide","P_Trimethylamine N-oxide",-0.00523455059971667,0.997133032244234,0.997133032244234,0,NA,NA,FALSE,34,67
"P_Pyridine","P_Pyridine",0.129323747407554,0.78755154286698,0.930931639061759,-0.562243039646901,0.548437915504137,0.86062777009448,FALSE,34,67
"P_3-Methylpyrazole","P_3-Methylpyrazole",0,NA,NA,-0.180428920597326,0.0168717554736247,0.190115878751576,FALSE,34,67
"P_Piperidine","P_Piperidine",0,NA,NA,-0.132481416105332,0.337362582808397,0.705255716097193,FALSE,34,67
"P_2-Methylpyrrolidine; CE10; RGHPCLZJAFCTIK-UHFFFAOYSA-N","P_2-Methylpyrrolidine",-0.69509251861178,0.0752982471273417,0.278790204240075,0.506822185684747,0.194578878272687,0.53509191524989,FALSE,34,67
"P_Morpholine","P_Morpholine",0,NA,NA,-0.0378551212684748,0.10666733659564,0.421199226557143,FALSE,34,67
"P_N-Nitrosomethylethylamine (NMEA)","P_N-Nitrosomethylethylamine (N",-0.0435669782220884,0.877208876745304,0.967954622615508,-0.050083522639202,0.427136409467009,0.79175184323948,TRUE,34,67
"P_SARCOSINE","P_SARCOSINE",0.370147200018636,0.0990887495101455,0.346810623285509,0.00751360116635524,0.151659501906509,0.48321855090212,TRUE,34,67
"P_Aniline","P_Aniline",0,NA,NA,-0.0940924386629796,0.743680800165786,0.921127425406416,FALSE,34,67
"P_4-Methylpyrimidine","P_4-Methylpyrimidine",0.18426565637116,0.367111076807073,0.644963774155172,-0.148802693280643,0.0892075899970862,0.381610246098646,FALSE,34,67
"P_3-Hydroxypyridine","P_3-Hydroxypyridine",0.0771723595514331,0.945569781469814,0.988813684201804,-0.374444964823535,0.0510430234491589,0.314425024446819,FALSE,34,67
"P_Propionic acid","P_Propionic acid",-0.773131775967045,9.35493292771566e-07,1.67640398064665e-05,-0.374738123521546,0.00862317375910431,0.140194777751542,TRUE,34,67
"P_2-Piperidone; CE10; XUWHAWMETYGRKB-UHFFFAOYSA-N","P_2-Piperidone",0,NA,NA,0,NA,NA,TRUE,34,67
"P_Cyclohexylamine","P_Cyclohexylamine",-0.137586073376855,0.149618361302403,0.446624631961022,0,NA,NA,FALSE,34,67
"P_Homoserine","P_Homoserine",0.509489466714527,0.0281308479846983,0.165823946015064,-0.650715277160664,0.00523945072941526,0.105244618999559,FALSE,34,67
"P_CYCLOPENTANONE","P_CYCLOPENTANONE",0,NA,NA,0.106230816466233,0.888552901478213,0.960781253693834,FALSE,34,67
"P_Hexylamine","P_Hexylamine",-0.0465270545760958,0.245800650228268,0.542456607400315,-0.0551777391295403,0.882877886587816,0.960781253693834,TRUE,34,67
"P_N-Nitrosodiethylamine (NDEA)","P_N-Nitrosodiethylamine (NDEA)",0.352937120488296,0.0510430234491589,0.225755976224303,-1.12601436208581,0.0047922446416498,0.100637137474646,FALSE,34,67
"P_N,N-Dimethylglycine","P_N,N-Dimethylglycine",-0.158771011999036,0.732835745060248,0.899480585717784,0,NA,NA,FALSE,34,67
"P_4-AMINOBUTANOATE","P_4-AMINOBUTANOATE",0.434455516421465,0.0469168473814139,0.225755976224303,0.383811231089791,0.143620643892004,0.480214015411296,TRUE,34,67
"P_Choline","P_Choline",0,NA,NA,0,NA,NA,TRUE,34,67
"P_Serine","P_Serine",-0.0844252387541253,0.815327180650231,0.948744355665723,0.247511432891724,0.367111076807073,0.727919817531622,FALSE,34,67
"P_DIETHANOLAMINE","P_DIETHANOLAMINE",0.0408099214208235,0.832107098179874,0.95585635893483,0.0228762187544405,0.911307258057389,0.967871156833365,TRUE,34,67
"P_N-Methylaniline","P_N-Methylaniline",-1.27002559934481,4.26146579745139e-08,2.38642084657278e-06,0.838372800353678,0.141662925166223,0.480214015411296,FALSE,34,67
"P_2-Aminophenol","P_2-Aminophenol",-0.0134975678635847,0.607370634615997,0.8189770575689,-0.751758304922479,0.0175433537826485,0.192976891609134,TRUE,34,67
"P_3-Pyridinemthanol","P_3-Pyridinemthanol",0.14995514249803,0.374796268995404,0.65334135606981,-0.449203026405467,0.263784405435376,0.648236145272042,FALSE,34,67
"P_1-Acetylimidazole","P_1-Acetylimidazole",0,NA,NA,-0.111670288462538,0.510821503575183,0.844762302861704,FALSE,34,67
"P_Cytosine","P_Cytosine",0,NA,NA,-0.142218176982961,0.309210060402269,0.680262132884991,FALSE,34,67
"P_Uracil","P_Uracil",0.293173410969906,0.382580121943049,0.661760210928517,-0.0354398082490128,0.820911486022476,0.931845470620107,FALSE,34,67
"P_Creatinine","P_Creatinine",0,NA,NA,0,NA,NA,TRUE,34,67
"P_Dihydrouracil","P_Dihydrouracil",0.37306133263116,0.0216720559344489,0.149370477825125,0.168644199769201,0.130344398881079,0.459687880023346,TRUE,34,67
"P_5,6-DIHYDROURACIL","P_5,6-DIHYDROURACIL",0.017057017138292,0.832107098179874,0.95585635893483,-0.0138373320661636,0.771012517249276,0.927624434815535,FALSE,34,67
"P_Prolinamide","P_Prolinamide",-0.037640167302051,0.743680800165786,0.907817434534802,-0.12523556032524,0.386508934895312,0.7502820500909,TRUE,34,67
"P_Proline","P_Proline",0.0930076773403741,0.722043767437556,0.891117376892631,-0.283015396641307,0.406519799384724,0.76658019312548,FALSE,34,67
"P_Valine","P_Valine",0.0565794796489811,0.370941319456353,0.649147309048618,0,NA,NA,FALSE,34,67
"P_5-Aminovaleric acid","P_5-Aminovaleric acid",0.11531268896913,0.45699970502147,0.705985751205581,-0.254506404090961,0.0132964886449052,0.188849384746203,FALSE,34,67
"P_Betaine; CE30; CE10; KWIUHFFTVRNATP-UHFFFAOYSA-N","P_Betaine",0,NA,NA,-2.4838999474104,0.00862317375910431,0.140194777751542,FALSE,34,67
"P_4-AMINOBENZOATE","P_4-AMINOBENZOATE",0.327296008429162,0.10666733659564,0.356092965757078,3.19586865170475,0.048424314884268,0.302999270623665,TRUE,34,67
"P_Threonine","P_Threonine",0.182984350308811,0.582482282818133,0.804785726641125,-0.0639306981076047,0.189680481046265,0.527905917128763,FALSE,34,67
"P_PHENYLETHANOLAMINE","P_PHENYLETHANOLAMINE",0,NA,NA,-0.177526531555472,0.968471496313183,0.995754867080436,FALSE,34,67
"P_UROCANATE","P_UROCANATE",0,NA,NA,0,NA,NA,TRUE,34,67
"P_Phenylacetaldehyde","P_Phenylacetaldehyde",0.7374156612401,0.483504178632601,0.734270752635273,-0.281938935785892,0.452663030743208,0.813736654487791,FALSE,34,67
"P_Benzamidine","P_Benzamidine",-0.560528132531193,0.312641666163899,0.603721838109598,-1.03446026536222,0.0582746184376409,0.324371972508315,TRUE,34,67
"P_2,6-Xylidine","P_2,6-Xylidine",-1.26295429977993,2.83190992895925e-08,2.38642084657278e-06,0.434261632064807,0.000800929716514217,0.046253691128696,FALSE,34,67
"P_Niacinamide","P_Niacinamide",0.122605909653931,0.234299814738091,0.535542433687066,-0.0153143120781181,0.820911486022476,0.931845470620107,FALSE,34,67
"P_4-(Dimethylamino)pyridine","P_4-(Dimethylamino)pyridine",-0.0637832615596068,0.957016203631056,0.992461248209984,-0.290801892511041,0.35576895812857,0.727919817531622,TRUE,34,67
"P_HISTIDINOL","P_HISTIDINOL",0,NA,NA,0,NA,NA,TRUE,34,67
"P_Taurine","P_Taurine",0,NA,NA,-0.191786041876494,0.782027474174203,0.929964162325878,FALSE,34,67
"P_5-Methylcytosine","P_5-Methylcytosine",0.0790553421629099,0.612404719387458,0.8189770575689,-0.651322301073989,0.00158616251154851,0.0707418007646317,FALSE,34,67
"P_3-METHYLHISTAMINE","P_3-METHYLHISTAMINE",-0.681717486447635,0.2286945914292,0.535542433687066,-0.426742898560914,0.0933406080815368,0.38849874715018,TRUE,34,67
"P_Melamine","P_Melamine",-0.250244533722839,0.113055072055913,0.369698337817876,0.90178838639951,0.809752240403138,0.931845470620107,FALSE,34,67
"P_N-Cyclohexylformamide","P_N-Cyclohexylformamide",-0.25653284708185,0.722043767437556,0.891117376892631,0.0976971673278832,0.700626845789984,0.919572735099354,FALSE,34,67
"P_DL-Coniine","P_DL-Coniine",-1.30792242633589,2.15997541282159e-07,5.1920553501607e-06,0.375504852040034,0.515451552222616,0.844762302861704,FALSE,34,67
"P_4-Piperidinecarboxamide","P_4-Piperidinecarboxamide",0.184551302130419,0.843336875347074,0.961361119988522,0.292628495129964,0.520103291637889,0.844762302861704,TRUE,34,67
"P_Pyroglutamic acid","P_Pyroglutamic acid",0.47472208715541,0.0445785742890131,0.21946375034591,-0.309575152300962,0.305803440450381,0.680262132884991,FALSE,34,67
"P_L-Pyroglutamic acid","P_L-Pyroglutamic acid",0,NA,NA,-0.138293809359698,0.622527780793108,0.88944405108105,FALSE,34,67
"P_Indole-3-carbinol","P_Indole-3-carbinol",-0.135383119491284,0.177833058987392,0.501064216517936,0.126517246004013,0.506213282549095,0.844762302861704,FALSE,34,67
"P_Pipecolic acid","P_Pipecolic acid",-0.0127340991861402,0.997133032244234,0.997133032244234,0.0619591278487164,0.771012517249276,0.927624434815535,FALSE,34,67
"P_N-Methylproline","P_N-Methylproline",-0.0495565273540564,0.143620643892004,0.431825828614884,0.074121719131174,0.548461207821232,0.86062777009448,FALSE,34,67
"P_DL-Pipecolinic acid","P_DL-Pipecolinic acid",0,NA,NA,0.314994613081371,0.515451552222616,0.844762302861704,FALSE,34,67
"P_L-beta-Homoproline","P_L-beta-Homoproline",-0.260336901925182,0.899919797418043,0.969144397219431,-0.178712939167884,0.118040777393991,0.443372676065233,TRUE,34,67
"P_Metformin","P_Metformin",-1.74101975124439,0.0149904692799476,0.110093938318304,0,NA,NA,FALSE,34,67
"P_N-acetyl putrescine","P_N-acetyl putrescine",1.04443906621527,0.000211717272139497,0.00263470383106929,-0.105953552424946,0.617457166412851,0.88944405108105,FALSE,34,67
"P_CREATINE","P_CREATINE",0,NA,NA,0,NA,NA,TRUE,34,67
"P_Creatine","P_Creatine",0.738110460657744,0.00468598093785032,0.0477118059126578,0.0569189521361544,0.515451552222616,0.844762302861704,TRUE,34,67
"P_Isoleucine","P_Isoleucine",-0.60142243396799,0.00880699742997588,0.0774894767137408,0,NA,NA,FALSE,34,67
"P_Ornithine","P_Ornithine",0.221721888622628,0.572662004576417,0.801726806406984,0.158308452323016,0.501627023103495,0.844762302861704,TRUE,34,67
"P_2-Oxindole","P_2-Oxindole",-0.0553613571140907,0.754576942687637,0.916125935837564,0.0147900225940774,0.78755154286698,0.929964162325878,FALSE,34,67
"P_L-beta-Homothreonine","P_L-beta-Homothreonine",-0.574908505114159,0.00918518077569135,0.0776407733492401,0.0545906415181889,0.520103291637889,0.844762302861704,FALSE,34,67
"P_Benzothiazole","P_Benzothiazole",0.436510566835594,0.0281308479846983,0.165823946015064,0.200277270662408,0.170994142104336,0.496850903472977,TRUE,34,67
"P_3-HYDROXYANTHRANILATE","P_3-HYDROXYANTHRANILATE",0,NA,NA,-0.186212688814209,0.292426635593199,0.680262132884991,FALSE,34,67
"P_4-Hydroxybenzotriazole","P_4-Hydroxybenzotriazole",0.656800961483572,0.0510430234491589,0.225755976224303,0.0597868421935921,0.553260709346451,0.86062777009448,TRUE,34,67
"P_1-Hydroxybenzotriazole","P_1-Hydroxybenzotriazole",0.485840311949239,0.0117739977919286,0.0941919823354288,-0.0560144967922369,0.877208876745304,0.960781253693834,FALSE,34,67
"P_Adenine","P_Adenine",0,NA,NA,0.37072479666978,0.85459859514212,0.946821465121485,FALSE,34,67
"P_P-OCTOPAMINE","P_P-OCTOPAMINE",0.357751790417407,0.0741268170314336,0.276740116917352,0.273269873340546,0.843336875347074,0.942839695979056,TRUE,34,67
"P_4-Isopropylaniline","P_4-Isopropylaniline",-1.66393366876352,5.43250644833507e-08,2.47950755419714e-06,0.677989064015861,0.212453611992864,0.564100969774156,FALSE,34,67
"P_Hypoxanthine","P_Hypoxanthine",0,NA,NA,-0.217516544553789,0.452663030743208,0.813736654487791,FALSE,34,67
"P_Allopurinol","P_Allopurinol",0,NA,NA,0.130316625992734,0.612404719387458,0.88944405108105,FALSE,34,67
"P_1-Methylnicotinamide","P_1-Methylnicotinamide",-0.142474292755114,0.700626845789984,0.874319852127891,-0.652656010472874,0.0261348208454807,0.227816740200228,TRUE,34,67
"P_Phenelzine","P_Phenelzine",0.112049755253928,0.0416144653302396,0.20947506143761,-0.175518331465774,0.170994142104336,0.496850903472977,FALSE,34,67
"P_Trigonelline","P_Trigonelline",0.0953290340445854,0.690005719655886,0.870767781424893,-0.329772952247168,0.048532350705955,0.302999270623665,FALSE,34,67
"P_4-Aminobenzoic acid","P_4-Aminobenzoic acid",0.36582517032625,0.197062600933653,0.513279332664398,-0.0631816976762352,0.78755154286698,0.929964162325878,FALSE,34,67
"P_Tyramine","P_Tyramine",0.410365062953307,0.5341872427047,0.774485063856653,0.0650856484511806,0.771012517249276,0.927624434815535,TRUE,34,67
"P_p-phenetidine","P_p-phenetidine",-3.43577301307363,2.401468486413e-08,2.38642084657278e-06,0.57215117597298,0.0445785742890131,0.294218590307486,FALSE,34,67
"P_Urocanic acid","P_Urocanic acid",0,NA,NA,0,NA,NA,TRUE,34,67
"P_Isophorone","P_Isophorone",0.318136532170097,0.0113020200240134,0.0920600903774185,-0.305809207959779,0.979933298412655,0.997133032244234,FALSE,34,67
"P_betaine","P_betaine",0.189607112105097,0.153721781319908,0.453074723890255,0.0803125755298346,0.771012517249276,0.927624434815535,TRUE,34,67
"P_3-hydroxy-1,2-dimethylpyridin-4(1H)-one","P_3-hydroxy-1,2-dimethylpyridi",0.993026839025056,0.22318550858409,0.535542433687066,0,NA,NA,FALSE,34,67
"P_Gentisyl alcohol","P_Gentisyl alcohol",-0.482551998640613,0.292426635593199,0.590225447611262,0,NA,NA,FALSE,34,67
"P_Pymetrozine-TP CGA371075","P_Pymetrozine-TP CGA371075",0.364486521505839,0.352037897048712,0.630851911511292,0.115298842628601,0.422965036848518,0.787942931548449,TRUE,34,67
"P_ectoine","P_ectoine",-0.0822571603855167,0.92842193149654,0.988813684201804,-0.288604055400342,0.0247192664671582,0.223927472702492,TRUE,34,67
"P_Ectoine","P_Ectoine",0,NA,NA,0.0926005911147136,0.974201731429344,0.995754867080436,FALSE,34,67
"P_4-Methyl-5-thiazoleethanol","P_4-Methyl-5-thiazoleethanol",-0.491243775089274,0.87437308516278,0.967954622615508,-0.407545636567804,0.0905648089348788,0.383861850714807,TRUE,34,67
"P_AMINOADIPATE","P_AMINOADIPATE",-0.424232874479113,0.632722719140241,0.828829760745111,-0.582248843486148,0.0229354848926104,0.223927472702492,TRUE,34,67
"P_2-Naphthylamine","P_2-Naphthylamine",-0.948658159273581,6.96864748991079e-07,1.30081419811668e-05,0.0168015851583831,0.627616365048533,0.88944405108105,FALSE,34,67
"P_(2R)-6-methylpiperidine-2-carboxylic acid","P_(2R)-6-methylpiperidine-2-ca",-0.0691151748078518,0.945569781469814,0.988813684201804,0,NA,NA,FALSE,34,67
"P_5-methanesulfinylpentanenitrile","P_5-methanesulfinylpentanenitr",-0.845332032676854,0.0200819796674312,0.140573857672019,0.00745214942616812,0.572662004576417,0.878969588419617,FALSE,34,67
"P_4-Acetamidobutyric acid","P_4-Acetamidobutyric acid",-0.177915321743392,0.727432998406775,0.895302151885261,0,NA,NA,FALSE,34,67
"P_Allysine (not validated)","P_Allysine (not validated)",-0.611982489359402,0.711306825751386,0.882729800378451,-0.476449763586547,0.048532350705955,0.302999270623665,TRUE,34,67
"P_4-GUANIDINOBUTANOATE","P_4-GUANIDINOBUTANOATE",-0.167887543113359,0.54368235876701,0.780033717790196,0,NA,NA,FALSE,34,67
"P_DEOXYCARNITINE","P_DEOXYCARNITINE",0.0594809096959956,0.597358318403635,0.813424093145375,0,NA,NA,FALSE,34,67
"P_L-beta-Homoleucine","P_L-beta-Homoleucine",0.0563187647674006,0.871546158053181,0.967954622615508,0.0444493011295783,0.92842193149654,0.981535314305266,TRUE,34,67
"P_Coumaric acid (isomer of 189, 194)","P_Coumaric acid (isomer of 189",0,NA,NA,0.394287710945253,0.060209886082355,0.327258439647624,FALSE,34,67
"P_L-GLUTAMINE","P_L-GLUTAMINE",0.133455275693731,0.587421724579571,0.804785726641125,0.259158673686574,0.815327180650231,0.931845470620107,TRUE,34,67
"P_Asparagine methyl ester","P_Asparagine methyl ester",-0.392966457103849,0.0395024336864596,0.203583193011877,-0.339759361794123,0.289144785516972,0.680262132884991,TRUE,34,67
"P_Glutamine","P_Glutamine",0.45662119254385,0.295733410132259,0.590225447611262,-0.110037490470116,0.679445304778804,0.919572735099354,FALSE,34,67
"P_Lysine","P_Lysine",0,NA,NA,0,NA,NA,TRUE,34,67
"P_4-Hydroxymandelonitrile","P_4-Hydroxymandelonitrile",0.0507177034919515,0.337362582808397,0.629743487909009,0.10799789341478,0.974201731429344,0.995754867080436,TRUE,34,67
"P_L-METHIONINE","P_L-METHIONINE",0.569858420398965,0.296437701986768,0.590225447611262,0.343508197673177,0.141662925166223,0.480214015411296,TRUE,34,67
"P_3-METHYLADENINE","P_3-METHYLADENINE",0.237710933322585,0.367111076807073,0.644963774155172,-0.527735491832107,0.000159064717995061,0.0367439498568591,FALSE,34,67
"P_2,2',2''-Nitrilotriethanol","P_2,2',2''-Nitrilotriethanol",-0.170066930169178,0.22046685520706,0.535542433687066,-0.190400624525616,0.0852196304580742,0.371444807464857,TRUE,34,67
"P_Phentermine","P_Phentermine",-2.31866773732454,6.64153809159947e-08,2.47950755419714e-06,-0.599421105171061,0.18250416358538,0.517281739732796,TRUE,34,67
"P_N,N-Dimethyl-4-nitrosoaniline","P_N,N-Dimethyl-4-nitrosoanilin",0.24071463868977,0.273108630063471,0.584053737730951,-0.425630192318252,0.273103043051992,0.657167641090227,FALSE,34,67
"P_4`-Aminoacetanilide","P_4`-Aminoacetanilide",0.751977048350366,7.43832767075531e-06,0.000111079026549946,-0.424464168812761,0.0302568951921988,0.245648775108935,FALSE,34,67
"P_Guanine","P_Guanine",0.167615165625129,0.465742679443175,0.714564110926515,-0.654509146760674,0.25451607271111,0.629214674696503,FALSE,34,67
"P_Paracetamol","P_Paracetamol",-0.175049866051499,0.16654553074373,0.478284601110199,-0.778102435483653,0.00458185494873247,0.100637137474646,TRUE,34,67
"P_Acetaminophen","P_Acetaminophen",0.121356418893267,0.352037897048712,0.630851911511292,-0.00664297703218253,0.968471496313183,0.995754867080436,FALSE,34,67
"P_Amantadine","P_Amantadine",-0.0972410863425388,0.888552901478213,0.968544281903259,-0.122875392633389,0.798620064032847,0.93082404652633,TRUE,34,67
"P_XANTHINE","P_XANTHINE",0.412227204813682,0.444059802358327,0.705985751205581,-0.409777381645853,0.220453415875388,0.581997017911026,FALSE,34,67
"P_Vanillin","P_Vanillin",-0.300571951554431,0.815327180650231,0.948744355665723,-0.378781209084153,0.180157363668203,0.513782111201911,TRUE,34,67
"P_Pyrimidinol","P_Pyrimidinol",0.268270716814914,0.386508934895312,0.665984626281154,0.037589945736368,0.804186937001137,0.93116382179079,TRUE,34,67
"P_10-HYDROXYDECANOATE","P_10-HYDROXYDECANOATE",0.0895147556198737,0.939850633217627,0.988813684201804,-1.48105232291977,0.196544852773055,0.537300130065984,FALSE,34,67
"P_3-AMINO-4-HYDROXYBENZOATE","P_3-AMINO-4-HYDROXYBENZOATE",0.0352089887421521,0.95129173636379,0.988813684201804,-0.172711069107979,0.0695891595500435,0.333557683220143,FALSE,34,67
"P_2-hydroxy-6-methylisonicotinic acid","P_2-hydroxy-6-methylisonicotin",-12.8701034594638,0.451146429219634,0.705985751205581,-0.101709822938485,0.26997583026105,0.65646754516108,TRUE,34,67
"P_Dopamine","P_Dopamine",0.239080097531854,0.653321744771766,0.841057878326871,-0.0600187568530544,0.622527780793108,0.88944405108105,FALSE,34,67
"P_N-omega-Acetylhistamine","P_N-omega-Acetylhistamine",-0.0945416559377783,0.199569455296973,0.516804138572507,-0.925105991024576,0.0017498865728374,0.0707418007646317,TRUE,34,67
"P_Cyclo-prolylglycine","P_Cyclo-prolylglycine",-0.0181882410896783,0.865890015647016,0.967954622615508,-0.0569674550031394,0.602355104396077,0.88944405108105,TRUE,34,67
"P_2-amino-4-hydroxypyrimidine-5-carboxylic acid","P_2-amino-4-hydroxypyrimidine-",-0.00203289632532133,0.479029634720206,0.729949919573648,-0.238929750080686,0.194578878272687,0.53509191524989,TRUE,34,67
"P_N-(2,5-dioxocyclopentyl)acetamide","P_N-(2,5-dioxocyclopentyl)acet",0.0668432696657284,0.323086432895158,0.608162697214415,-0.748688042885991,0.0104081773115991,0.160285930598626,FALSE,34,67
"P_L-Histidine","P_L-Histidine",0,NA,NA,0,NA,NA,TRUE,34,67
"P_2,2,6,6-Tetramethyl-4 piperidone","P_2,2,6,6-Tetramethyl-4 piperi",-0.236893385553316,0.00282685042631299,0.0316607247747055,-0.31399174284725,0.330174558116755,0.702952285022768,TRUE,34,67
"P_2,2-Dipyridyl","P_2,2-Dipyridyl",1.78238147913601,0.0229354848926104,0.151104371057198,-1.4189332543418,0.30237251757634,0.680262132884991,FALSE,34,67
"P_Acetylproline","P_Acetylproline",-0.348583905935552,0.548461207821232,0.780033717790196,-0.169387769799439,0.225928064898366,0.58971054227709,TRUE,34,67
"P_Amphetamine","P_Amphetamine",-1.75746364577401,7.48804235581472e-08,2.58049459646538e-06,0.21233001270782,0.612404719387458,0.88944405108105,FALSE,34,67
"P_4-Aminomethylcyclohexanecarboxylic acid","P_4-Aminomethylcyclohexanecarb",-1.04485915182889,1.73064278014182e-06,2.98203063655206e-05,-0.0303591920255144,0.642987924013872,0.897463507233864,TRUE,34,67
"P_allantoin","P_allantoin",-0.413082064639461,0.123197348637013,0.388678959080153,0.561420048399139,0.632722719140241,0.891213098301194,FALSE,34,67
"P_(S)-1-carbamoylpyrrolidine-2-carboxylic acid","P_(S)-1-carbamoylpyrrolidine-2",0.164763876498014,0.776514378183785,0.925208620814723,0.133224984332042,0.348331705989436,0.718434143603212,TRUE,34,67
"P_1,5-Naphthalenediamine","P_1,5-Naphthalenediamine",-1.12660598914571,0.00899431426141634,0.0774894767137408,-1.4463157916239,0.346271635169461,0.71738787196543,TRUE,34,67
"P_6-methoxyquinoline","P_6-methoxyquinoline",0.016469779256898,0.865868347521426,0.967954622615508,0.18526955318567,0.738248824435743,0.921127425406416,TRUE,34,67
"P_2-(4-aminotetrahydro-2H-pyran-4-yl)acetic acid","P_2-(4-aminotetrahydro-2H-pyra",0.145607907196293,0.2286945914292,0.535542433687066,-0.146822349437233,0.302421799032714,0.680262132884991,FALSE,34,67
"P_5-Aminovaleric acid betaine; CE10; CDLVFVFTRQPQFU-UHFFFAOYSA-N","P_5-Aminovaleric acid betaine",0.135083543256826,0.319579851515186,0.608162697214415,0,NA,NA,FALSE,34,67
"P_Valine betaine; CE10; REWYJJRDEOKNBQ-UHFFFAOYSA-N","P_Valine betaine",-0.0478249111954021,0.760043541455866,0.919537647141909,-0.606882618085866,0.00624865541117586,0.115977530722826,TRUE,34,67
"P_D-Ala-D-ala","P_D-Ala-D-ala",0.291590644405364,0.180157363668203,0.504440618270967,0.273640119083971,0.894233634390365,0.960781253693834,TRUE,34,67
"P_L-beta-Homolysine","P_L-beta-Homolysine",1.16122676223029,0.0110723916550234,0.0918598418787128,0.106297996927161,0.695308809081183,0.919572735099354,TRUE,34,67
"P_1H-indole-3-carboxylic acid","P_1H-indole-3-carboxylic acid",-0.354995131967975,0.653321744771766,0.841057878326871,0.583921458691592,0.553256087185249,0.86062777009448,FALSE,34,67
"P_D-MANNOSAMINE","P_D-MANNOSAMINE",-0.137411746947869,0.945569781469814,0.988813684201804,-0.588531543215598,0.0149904692799476,0.189654481518829,TRUE,34,67
"P_D-2-Aminoadipic acid","P_D-2-Aminoadipic acid",0.217700877845413,0.323086432895158,0.608162697214415,0.162516677647368,0.939850633217627,0.982377811191276,TRUE,34,67
"P_L-CARNITINE","P_L-CARNITINE",0.46011537589629,0.134036548330974,0.419918696869065,0.608530996607687,0.0519037177479983,0.315519968415463,TRUE,34,67
"P_D-Carnitine","P_D-Carnitine",-0.429525798157506,0.0409000737456098,0.208218557250377,0.0399813989959164,0.848963882093696,0.942839695979056,FALSE,34,67
"P_Nicotine","P_Nicotine",0,NA,NA,1.02274613403261,0.0695891595500435,0.333557683220143,FALSE,34,67
"P_4-Pentylaniline","P_4-Pentylaniline",-2.54934503048045,6.23851928114231e-09,1.20421430708565e-06,0.0977397188600193,0.653321744771766,0.900998943535987,FALSE,34,67
"P_Ricinine","P_Ricinine",-0.321433681339133,0.627616365048533,0.828829760745111,-0.257060912439396,0.488001310283326,0.841255990115286,TRUE,34,67
"P_L-(-)-Phenylalanine","P_L-(-)-Phenylalanine",0.552284596004178,0.0545589486895768,0.233910859632133,0.00429610693249316,0.711306825751386,0.921127425406416,TRUE,34,67
"P_Phenylalanine","P_Phenylalanine",0,NA,NA,-0.549917848673726,0.147598247161048,0.480214015411296,FALSE,34,67
"P_4-hydroxy-4-(pyridin-2-yl)butan-2-one","P_4-hydroxy-4-(pyridin-2-yl)bu",-0.104745088205714,0.292426635593199,0.590225447611262,-0.0330841963159578,0.905611101818688,0.964037624516668,TRUE,34,67
"P_Hordenine","P_Hordenine",-0.418630707056462,3.77176044309985e-08,2.38642084657278e-06,0.310392016071916,0.582482282818133,0.88944405108105,FALSE,34,67
"P_Ephedrine","P_Ephedrine",-0.248907399603844,0.00428192864247838,0.0446117216704724,0,NA,NA,FALSE,34,67
"P_7-Methylxanthine","P_7-Methylxanthine",0.0310343089994056,0.877208876745304,0.967954622615508,-1.45791747408907,0.0216720559344489,0.222499774260342,FALSE,34,67
