"feature","rho","p","padj","Genus","Phylum"
"Actinomyces_glycerinitolerans",-0.0667948526921762,0.506904045724438,0.663046106013594,"Actinomyces","Actinomycetota"
"Veillonella_sp900550175",-0.0664361981318524,0.509193110982225,0.66462875303587,"Veillonella","Bacillota_C"
"Cardiobacterium_valvarum",-0.0664301192409994,0.509231954596869,0.66462875303587,"Cardiobacterium","Pseudomonadota"
"Haemophilus_haemolyticus_I",-0.0661079380257932,0.51129285116489,0.666110222763825,"Haemophilus","Pseudomonadota"
"Campylobacter_A_concisus_I",-0.0660775435715285,0.511487496537739,0.666110222763825,"Campylobacter_A","Campylobacterota"
"Streptococcus_sp013276795",0.0657432045746165,0.513631107301742,0.667046880156468,"Streptococcus","Bacillota"
"Streptococcus_mitis_K",0.0657371256837635,0.513670124618296,0.667046880156468,"Streptococcus","Bacillota"
"Streptococcus_sp012843315",0.0656459423209693,0.514255566598528,0.667046880156468,"Streptococcus","Bacillota"
"Nanosynbacter_sp022828375",-0.0656155478667046,0.514450789826309,0.667046880156468,"Nanosynbacter","Patescibacteria"
"Streptococcus_mutans",0.0649043176369098,0.519029820370996,0.672251041853065,"Streptococcus","Bacillota"
"Berryella_intestinalis",0.0647158720204685,0.52024653161357,0.672920515197655,"Berryella","Actinomycetota"
"Campylobacter_A_concisus_R",-0.0646490042210861,0.520678615628126,0.672920515197655,"Campylobacter_A","Campylobacterota"
"Streptococcus_australis_C",-0.0644119274778212,0.52221201547288,0.674169474915586,"Streptococcus","Bacillota"
"Streptococcus_sp900550895",0.064314665224174,0.522841763166874,0.674250386556847,"Streptococcus","Bacillota"
"CAJPPJ01_sp905372515",-0.0638830639736148,0.52564089423875,0.677125702329223,"CAJPPJ01","Bacillota"
"Treponema_D_paredis",0.0622600001158781,0.536234321232541,0.690024467473475,"Treponema_D","Spirochaetota"
"Centipeda_felix",-0.0620229233726132,0.53779048485649,0.690686096659109,"Centipeda","Bacillota_C"
"Capnocytophaga_leadbetteri",0.0620046867000544,0.537910282175219,0.690686096659109,"Capnocytophaga","Bacteroidota"
"Veillonella_sp934216375",-0.0617797677384953,0.539388866288604,0.691837499479126,"Veillonella","Bacillota_C"
"Gemella_haemolysans",-0.0612995353611126,0.542552537621375,0.694859193378003,"Gemella","Bacillota"
"Neisseria_perflava",0.061244825343436,0.542913532925285,0.694859193378003,"Neisseria","Pseudomonadota"
"Fusobacterium_polymorphum",-0.060570068458759,0.547375472306661,0.699219243656146,"Fusobacterium","Fusobacteriota"
"Nanosynbacter_sp010202645",0.0605518317862001,0.547496312736646,0.699219243656146,"Nanosynbacter","Patescibacteria"
"Fusobacterium_sp000235465",0.0600776782996703,0.550642716638296,0.702483036569672,"Fusobacterium","Fusobacteriota"
"CAJPNN01_sp905372035",0.0599196271374937,0.551693461854621,0.702802833635269,"CAJPNN01","Bacillota_A"
"Veillonella_sp900757715",-0.0597980493204348,0.552502386985348,0.702802833635269,"Veillonella","Bacillota_C"
"Streptococcus_mitis_I",-0.0596096037039934,0.553757352467425,0.702802833635269,"Streptococcus","Bacillota"
"Streptococcus_oralis_E",-0.0594576314326698,0.554770421686327,0.702802833635269,"Streptococcus","Bacillota"
"Streptococcus_mitis_BN",-0.059433315869258,0.554932595529989,0.702802833635269,"Streptococcus","Bacillota"
"Porphyromonas_sp900548415",-0.0593786058515815,0.555297570088768,0.702802833635269,"Porphyromonas","Bacteroidota"
"Gemella_haemolysans_A",0.0593360536156108,0.555581518999888,0.702802833635269,"Gemella","Bacillota"
"Streptococcus_mitis_A",0.0593299747247579,0.555622088828556,0.702802833635269,"Streptococcus","Bacillota"
"Pauljensenia_mediterranea",0.0591293713266107,0.556961691646239,0.703748619944078,"Pauljensenia","Actinomycetota"
"Nanosyncoccus_sp013332965",-0.0589834779461399,0.557936920492382,0.703867341385907,"Nanosyncoccus","Patescibacteria"
"Lachnoanaerobaculum_sp916439285",-0.0589226890376105,0.55834350711626,0.703867341385907,"Lachnoanaerobaculum","Bacillota_A"
"Treponema_D_buccale",-0.0588497423473751,0.558831598207146,0.703867341385907,"Treponema_D","Spirochaetota"
"Bacteroides_D_sp013333835",-0.0579379087194331,0.564949893885416,0.710820554317206,"Bacteroides_D","Bacteroidota"
"Streptococcus_sp900766505",-0.0578284886840801,0.565686215480584,0.710994619668514,"Streptococcus","Bacillota"
"Actinomyces_respiraculi",0.0571719684719619,0.57011364996956,0.715305180836174,"Actinomyces","Actinomycetota"
"Treponema_D_sp014334325",0.0571415740176971,0.570319017184771,0.715305180836174,"Treponema_D","Spirochaetota"
"Rodentibacter_sp901420285",0.0566066316226379,0.573939150631601,0.719087091781848,"Rodentibacter","Pseudomonadota"
"Prevotella_buccae",0.0564425015696083,0.575052018400196,0.719275558800818,"Prevotella","Bacteroidota"
"Leptotrichia_wadei_A",0.0564060282244906,0.57529945872126,0.719275558800818,"Leptotrichia","Fusobacteriota"
"Neisseria_musculi",-0.0563026870799905,0.576000808595689,0.71939596787844,"Neisseria","Pseudomonadota"
"Veillonella_parvula",-0.0559622691922255,0.578313944108577,0.721527050939242,"Veillonella","Bacillota_C"
"Neisseria_gonorrhoeae",0.0556583246495782,0.58038287095348,0.722643428305751,"Neisseria","Pseudomonadota"
"Veillonella_sp915066865",-0.0556522457587253,0.580424284299405,0.722643428305751,"Veillonella","Bacillota_C"
"Campylobacter_A_sp905371695",0.0554151690154603,0.582040467082065,0.72319270696681,"Campylobacter_A","Campylobacterota"
"Lancefieldella_sp015259035",-0.0554090901246074,0.582081934875725,0.72319270696681,"Lancefieldella","Actinomycetota"
"Streptococcus_mitis_E",-0.0552084867264602,0.583451133853171,0.723863004729565,"Streptococcus","Bacillota"
"Fretibacterium_fastidiosum",-0.0550990666911071,0.584198592097719,0.723863004729565,"Fretibacterium","Synergistota"
"Streptococcus_mitis_H",0.0550625933459894,0.584447842338421,0.723863004729565,"Streptococcus","Bacillota"
"SDRW01_sp013333595",-0.0545033353875184,0.588275764927939,0.72784587356849,"SDRW01","Patescibacteria"
"Streptococcus_sp905373305",-0.0542480219716946,0.590027079517625,0.729114911987252,"Streptococcus","Bacillota"
"Prevotella_sp015256945",0.0541750752814593,0.59052788918732,0.729114911987252,"Prevotella","Bacteroidota"
"Streptococcus_sp001650315",-0.0538285785028413,0.592909361834927,0.73058958950848,"Streptococcus","Bacillota"
"Streptococcus_mitis_BK",-0.0538224996119884,0.592951180719666,0.73058958950848,"Streptococcus","Bacillota"
"Lachnoanaerobaculum_sp000209465",-0.052618879223105,0.601257401580477,0.740056988073693,"Lachnoanaerobaculum","Bacillota_A"
"F0422_sp916438745",-0.0517495978311336,0.607288309668877,0.746506925303212,"F0422","Bacillota_C"
"Lachnoanaerobaculum_umeaense",0.0516827300317512,0.607753325225828,0.746506925303212,"Lachnoanaerobaculum","Bacillota_A"
"Pauljensenia_meyeri",0.0513058387988685,0.610377241353084,0.748956181598366,"Pauljensenia","Actinomycetota"
"Streptococcus_sp900104285",-0.0508256064214857,0.613727771070115,0.752244382696109,"Streptococcus","Bacillota"
"Lancefieldella_sp916720015",0.0507405019495445,0.614322368038622,0.752244382696109,"Lancefieldella","Actinomycetota"
"Streptococcus_oralis_BD",-0.0503879262800736,0.616788355446356,0.753815571110672,"Streptococcus","Bacillota"
"Lancefieldella_sp916720465",0.0503757684983677,0.616873465677614,0.753815571110672,"Lancefieldella","Actinomycetota"
"Mesorhizobium_sp020165195",-0.0502055595544852,0.618065540766842,0.754346396173364,"Mesorhizobium","Pseudomonadota"
"Nanosynbacter_sp013100805",0.0501326128642498,0.618576733615669,0.754346396173364,"Nanosynbacter","Patescibacteria"
"Lancefieldella_sp015258605",0.0498712205575731,0.620409999673837,0.755033254464885,"Lancefieldella","Actinomycetota"
"Nanosynbacter_sp022828255",-0.0498712205575731,0.620409999673837,0.755033254464885,"Nanosynbacter","Patescibacteria"
"Escherichia_coli",-0.0491539114369254,0.625452741357487,0.760391931977558,"Escherichia","Pseudomonadota"
"Streptococcus_mitis_BE",0.0487830990948957,0.628066384943267,0.762789511437737,"Streptococcus","Bacillota"
"Bulleidia_moorei",0.0479138177029244,0.634211439135303,0.768838942588588,"Bulleidia","Bacillota"
"Streptococcus_xiaochunlingii",-0.0478955810303655,0.634340624625235,0.768838942588588,"Streptococcus","Bacillota"
"Streptococcus_infantis_J",-0.0476645831779535,0.635977922656991,0.770038441995074,"Streptococcus","Bacillota"
"Prevotella_salivae",-0.0469533529481588,0.641030059487824,0.775365962086493,"Prevotella","Bacteroidota"
"Veillonella_sp019419725",-0.0464974361341878,0.644277261784631,0.778501691323096,"Veillonella","Bacillota_C"
"Nanosynbacter_sp900555425",-0.0462421227183641,0.646098624354158,0.779746921377408,"Nanosynbacter","Patescibacteria"
"Neisseria_subflava_D",0.0461691760281287,0.646619398215412,0.779746921377408,"Neisseria","Pseudomonadota"
"Streptococcus_oralis_S",-0.0459807304116874,0.647965519414456,0.780120030065329,"Streptococcus","Bacillota"
"Streptococcus_gwangjuense",-0.0458287581403637,0.649051927418729,0.780120030065329,"Streptococcus","Bacillota"
"Lancefieldella_sp900555335",-0.0458166003586578,0.649138871869106,0.780120030065329,"Lancefieldella","Actinomycetota"
"Bulleidia_sp015256775",-0.0453910779989516,0.652184886378232,0.780120030065329,"Bulleidia","Bacillota"
"Streptococcus_oralis_W",-0.0453606835446868,0.652402678384647,0.780120030065329,"Streptococcus","Bacillota"
"Lancefieldella_sp000564995",-0.0453059735270103,0.652794777540549,0.780120030065329,"Lancefieldella","Actinomycetota"
"Treponema_vincentii",0.0452695001818926,0.653056229471738,0.780120030065329,"Treponema","Spirochaetota"
"Shuttleworthia_satelles",0.0452026323825102,0.653535666980885,0.780120030065329,"Shuttleworthia","Bacillota_A"
"Campylobacter_A_concisus_J",-0.0451965534916573,0.653579259197093,0.780120030065329,"Campylobacter_A","Campylobacterota"
"Streptococcus_pseudopneumoniae",-0.0451418434739808,0.65397164151399,0.780120030065329,"Streptococcus","Bacillota"
"Neisseria_sp001809325",0.045117527910569,0.654146063898345,0.780120030065329,"Neisseria","Pseudomonadota"
"Nanosynbacter_sp010202845",0.0443576665539506,0.659606094858094,0.785473335072635,"Nanosynbacter","Patescibacteria"
"Prevotella_falsenii",0.0443090354271271,0.659956149484914,0.785473335072635,"Prevotella","Bacteroidota"
"Bacteroides_D_sp905373625",0.0433911229083321,0.666577109554684,0.79210249782457,"Bacteroides_D","Bacteroidota"
"Neisseria_flava",0.0432634662004203,0.667499949297544,0.79210249782457,"Neisseria","Pseudomonadota"
"Neisseria_lactamica_B",0.043062862802273,0.668951126569373,0.79210249782457,"Neisseria","Pseudomonadota"
"Parvimonas_micra",-0.0430567839114201,0.668995120687598,0.79210249782457,"Parvimonas","Bacillota_A"
"Streptococcus_mitis_AQ",0.0430324683480083,0.669171108349551,0.79210249782457,"Streptococcus","Bacillota"
"Peptostreptococcus_sp900759325",-0.0429838372211847,0.669523137353821,0.79210249782457,"Peptostreptococcus","Bacillota_A"
"Prevotella_sp018127805",-0.0422361336462723,0.674944545885003,0.797276522910073,"Prevotella","Bacteroidota"
"Streptococcus_oralis_D",-0.0421449502834781,0.675606838074467,0.797276522910073,"Streptococcus","Bacillota"
"Treponema_medium",0.0420233724664192,0.676490279037897,0.797276522910073,"Treponema","Spirochaetota"
"Nanosynbacter_sp905372305",0.0420112146847133,0.676578647280289,0.797276522910073,"Nanosynbacter","Patescibacteria"
"Prevotella_sp003043945",0.0418045323957131,0.678081577591736,0.798256431442153,"Prevotella","Bacteroidota"
"Nanogingivalis_sp013333405",-0.0411297755110361,0.682996963455386,0.803067515605217,"Nanogingivalis","Patescibacteria"
"Pauljensenia_sp019425105",0.0409778032397124,0.684105870139734,0.803067515605217,"Pauljensenia","Actinomycetota"
"Neisseria_brasiliensis",-0.0409656454580065,0.684194611697296,0.803067515605217,"Neisseria","Pseudomonadota"
"AWVT01_sp916439735",0.0400112595940939,0.691174137821809,0.810459615256539,"AWVT01","Bacillota_C"
"Veillonella_sp915069625",-0.0397377095057113,0.693179445364194,0.812010207426627,"Veillonella","Bacillota_C"
"Bacteroides_D_sp905373665",-0.039433764963064,0.695410049431435,0.813821406273599,"Bacteroides_D","Bacteroidota"
"Gemella_sp927911745",0.0388745070045929,0.699521138745249,0.817827565357032,"Gemella","Bacillota"
"Leptotrichia_massiliensis",-0.0387346925149751,0.700550273384288,0.818226203392847,"Leptotrichia","Fusobacteriota"
"Capnocytophaga_sp905372595",0.0384429057540337,0.702699775195296,0.819931337298535,"Capnocytophaga","Bacteroidota"
"Lancefieldella_sp015258715",-0.0382483812467394,0.704134079306371,0.820799431662035,"Lancefieldella","Actinomycetota"
"Eikenella_exigua",-0.0379383578132391,0.706422143064362,0.822660066702768,"Eikenella","Pseudomonadota"
"Neisseria_bergeri",0.0377924644327684,0.70749978516044,0.823108849858868,"Neisseria","Pseudomonadota"
"Pauljensenia_hyovaginalis",0.0376222554888859,0.708757763818087,0.823766355014375,"Pauljensenia","Actinomycetota"
"Prevotella_disiens",0.0362180317018553,0.719165670755161,0.83504685793739,"Prevotella","Bacteroidota"
"Streptococcus_oralis_BU",-0.0359931127402963,0.720837572295902,0.835618545311274,"Streptococcus","Bacillota"
"Neisseria_flavescens_B",-0.0359627182860315,0.721063605962462,0.835618545311274,"Neisseria","Pseudomonadota"
"Desulfomicrobium_orale",-0.0357560359970313,0.722601270412132,0.836585112482985,"Desulfomicrobium","Desulfobacterota"
"Streptococcus_mitis_F",-0.0354156181092663,0.725136298373158,0.837440850687933,"Streptococcus","Bacillota"
"Alloprevotella_sp905371275",-0.0353852236550016,0.725362784955594,0.837440850687933,"Alloprevotella","Bacteroidota"
"Streptococcus_chosunense",0.0353730658732957,0.725453386214105,0.837440850687933,"Streptococcus","Bacillota"
"Bulleidia_sp900554555",0.0351785413660014,0.7269035202358,0.838300955926641,"Bulleidia","Bacillota"
"Centipeda_sp000286455",-0.0346314411892362,0.73098717567418,0.840140958417215,"Centipeda","Bacillota_C"
"Streptococcus_oralis_Z",-0.0346314411892362,0.73098717567418,0.840140958417215,"Streptococcus","Bacillota"
"Eikenella_corrodens",-0.0345828100624127,0.731350532797356,0.840140958417215,"Eikenella","Pseudomonadota"
"Treponema_sp905372265",0.0345706522807068,0.731441381354784,0.840140958417215,"Treponema","Spirochaetota"
"Lancefieldella_sp015259105",0.0344916266996185,0.732031987317271,0.840140958417215,"Lancefieldella","Actinomycetota"
"Streptococcus_rubneri",-0.034315338864883,0.733350055906732,0.840842060244073,"Streptococcus","Bacillota"
"Pauljensenia_bouchesdurhonensis",-0.0341633665935594,0.734486943743201,0.841334273709697,"Pauljensenia","Actinomycetota"
"Rothia_mucilaginosa_A",0.0339323687411474,0.73621611060956,0.842503325808245,"Rothia","Actinomycetota"
"Prevotella_illustrans",0.0331542707119702,0.742050313847719,0.848363291504748,"Prevotella","Bacteroidota"
"Lactococcus_petauri",-0.0330448506766172,0.742871929351072,0.848486766569092,"Lactococcus","Bacillota"
"Bacteroides_D_periocalifornicus",-0.0324551982638814,0.747304469323375,0.852730339755752,"Bacteroides_D","Bacteroidota"
"Nanosynbacter_sp010202465",-0.0321938059572047,0.74927205520224,0.853562915635096,"Nanosynbacter","Patescibacteria"
"Neisseria_bacilliformis",0.0321269381578223,0.749775649949357,0.853562915635096,"Neisseria","Pseudomonadota"
"Veillonella_sp900552445",0.0320722281401458,0.750187760167094,0.853562915635096,"Veillonella","Bacillota_C"
"Streptococcus_oralis_BG",0.0317622047066455,0.752524374613876,0.85484622806258,"Streptococcus","Bacillota"
"Neisseria_sp916438535",-0.0317318102523808,0.752753575089589,0.85484622806258,"Neisseria","Pseudomonadota"
"Porphyromonas_sp900538385",-0.0316284691078807,0.753533017155186,0.854914844844958,"Porphyromonas","Bacteroidota"
"Streptococcus_sanguinis_C",0.0311786311847626,0.756928755492914,0.857459278933222,"Streptococcus","Bacillota"
"Streptococcus_parasanguinis_I",0.0310996056036743,0.757525783704973,0.857459278933222,"Streptococcus","Bacillota"
"Parvimonas_sp015257355",0.0310448955859978,0.75793919441448,0.857459278933222,"Parvimonas","Bacillota_A"
"Treponema_sp000775995",0.0299810896867322,0.765991154357162,0.865744755257286,"Treponema","Spirochaetota"
"CAKARD01_sp916720425",-0.0296953818166437,0.768157968318979,0.867369253875846,"CAKARD01","Pseudomonadota"
"Campylobacter_A_concisus_K",-0.028971993805143,0.773652104408906,0.872555464547025,"Campylobacter_A","Campylobacterota"
"Capnocytophaga_periodontitidis",-0.028868652660643,0.774437900451137,0.872555464547025,"Capnocytophaga","Bacteroidota"
"Streptococcus_cristatus",0.0287166803893193,0.775593896144945,0.872555464547025,"Streptococcus","Bacillota"
"Streptococcus_suis_U",-0.0287045226076134,0.775686396994286,0.872555464547025,"Streptococcus","Bacillota"
"Rothia_sp902373285",0.0285647081179956,0.776750381704138,0.872926468663724,"Rothia","Actinomycetota"
"Streptococcus_mitis_N",-0.0280297657229363,0.780825072826228,0.876677064769014,"Streptococcus","Bacillota"
"Tannerella_forsythia",-0.027835241215642,0.782308255788345,0.87737160086971,"Tannerella","Bacteroidota"
"Lancefieldella_sp916438885",0.0276589533809066,0.783653064056503,0.87737160086971,"Lancefieldella","Actinomycetota"
"Streptococcus_sp905221155",-0.0276285589266419,0.783884992005877,0.87737160086971,"Streptococcus","Bacillota"
"F0058_sp905372135",0.0275616911272595,0.784395300020607,0.87737160086971,"F0058","Bacteroidota"
"Neisseria_sicca",-0.0274097188559358,0.785555430203899,0.877485563714504,"Neisseria","Pseudomonadota"
"Actinomyces_sp023369555",0.0273550088382593,0.785973192057146,0.877485563714504,"Actinomyces","Actinomycetota"
"Lautropia_mirabilis",-0.0265161219005527,0.792386406733258,0.882629197736868,"Lautropia","Pseudomonadota"
"Streptococcus_sanguinis_D",0.026473569664582,0.792712087587199,0.882629197736868,"Streptococcus","Bacillota"
"Paraeggerthella_hongkongensis",-0.0263945440834937,0.793317017905792,0.882629197736868,"Paraeggerthella","Actinomycetota"
"Gemella_sp927911695",0.026364149629229,0.793549716047697,0.882629197736868,"Gemella","Bacillota"
"Streptococcus_sp905221375",-0.0261635462310818,0.79508597683318,0.883511426593132,"Streptococcus","Bacillota"
"Prevotella_sp916440255",0.0257744972164932,0.798067618056212,0.885996636665579,"Prevotella","Bacteroidota"
"Prevotella_baroniae",0.0252456337122868,0.802125434852745,0.889670841455143,"Prevotella","Bacteroidota"
"Prevotella_multiformis",0.0245647979367568,0.807357023701504,0.894418209245906,"Prevotella","Bacteroidota"
"Streptococcus_sanguinis_A",-0.0243824312111684,0.808759794518308,0.894418209245906,"Streptococcus","Bacillota"
"Rothia_sp015265375",0.0243094845209331,0.809321072631689,0.894418209245906,"Rothia","Actinomycetota"
"Streptococcus_sp905221505",-0.0242973267392272,0.809414628384015,0.894418209245906,"Streptococcus","Bacillota"
"Streptococcus_mitis_BL",-0.0240420133234034,0.811379916857163,0.895757401247138,"Streptococcus","Bacillota"
"Streptococcus_mitis_BQ",-0.0238839621612268,0.812597111672076,0.896263986717283,"Streptococcus","Bacillota"
"Fusobacterium_pseudoperiodonticum",0.0237866999075797,0.813346376507947,0.896263986717283,"Fusobacterium","Fusobacteriota"
"Prevotella_melaninogenica_C",0.0235617809460207,0.815079694797441,0.897342367698294,"Prevotella","Bacteroidota"
"Prevotella_sp905373605",0.0230389963326673,0.819111920036794,0.900947338504854,"Prevotella","Bacteroidota"
"Porphyromonas_sp001552775",0.0224797383741962,0.823430681861421,0.904860518237735,"Porphyromonas","Bacteroidota"
"Lancefieldella_sp916715765",0.02215755715899,0.825921065856507,0.90675913878429,"Lancefieldella","Actinomycetota"
"Streptococcus_pseudopneumoniae_E",0.0213976958023717,0.831801405578338,0.911634865948574,"Streptococcus","Bacillota"
"Streptococcus_vestibularis",-0.0213855380206658,0.831895567329018,0.911634865948574,"Streptococcus","Bacillota"
"Streptococcus_oralis_BC",0.0211484612774009,0.833732194753711,0.912806242690758,"Streptococcus","Bacillota"
"Eubacterium_N_saphenum",-0.0208992267524301,0.835663971796643,0.914079542287221,"Eubacterium_N","Bacillota_A"
"Lachnoanaerobaculum_orale",0.0207411755902535,0.836889507923906,0.914578699376401,"Lachnoanaerobaculum","Bacillota_A"
"Streptococcus_oralis_U",-0.0201940754134883,0.84113474127818,0.917531382917208,"Streptococcus","Bacillota"
"Veillonella_sp022737715",0.0201940754134883,0.84113474127818,0.917531382917208,"Veillonella","Bacillota_C"
"CAJPSE01_sp003860125",0.019653054127576,0.845337283981,0.921270422230439,"CAJPSE01","Synergistota"
"Desulfovibrio_sp003860215",-0.0194585296202818,0.846849376913619,0.922073176877557,"Desulfovibrio","Desulfobacterota"
"Streptococcus_parasanguinis",-0.0192579262221345,0.848409304495034,0.922606301063579,"Streptococcus","Bacillota"
"Neisseria_sp000227275",0.0190998750599579,0.849638750579707,0.922606301063579,"Neisseria","Pseudomonadota"
"Hornefia_nodata",0.0190026128063108,0.85039551199829,0.922606301063579,"Hornefia","Bacillota_A"
"Streptococcus_sp008727815",0.0189965339154578,0.850442814100658,0.922606301063579,"Streptococcus","Bacillota"
"Peptostreptococcus_stomatis",0.0188931927709577,0.851247030803635,0.92263693675982,"Peptostreptococcus","Bacillota_A"
"Streptococcus_sp013276505",0.0185588537740457,0.853849948227266,0.924615290020236,"Streptococcus","Bacillota"
"F0428_sp003043955",0.0180847002875159,0.857544039931878,0.927187858423979,"F0428","Bacillota_A"
"Clostridium_sp900540255",-0.0178901757802216,0.859060458695877,0.927187858423979,"Clostridium","Bacillota_A"
"Simonsiella_muelleri",-0.0178537024351039,0.859344844392956,0.927187858423979,"Simonsiella","Pseudomonadota"
"Wielerella_bovis",-0.0178537024351039,0.859344844392956,0.927187858423979,"Wielerella","Pseudomonadota"
"Centipeda_flueggei",0.0174038645119858,0.86285373441721,0.929262967472394,"Centipeda","Bacillota_C"
"Nanogingivalis_sp934717805",0.017385627839427,0.862996043408634,0.929262967472394,"Nanogingivalis","Patescibacteria"
"Peptoanaerobacter_stomatis",-0.0173066022583387,0.863612766238011,0.929262967472394,"Peptoanaerobacter","Bacillota_A"
"Dialister_micraerophilus",-0.0168750010077795,0.86698245633691,0.931407359801124,"Dialister","Bacillota_C"
"Streptococcus_timonensis",0.0168506854443677,0.867172369470012,0.931407359801124,"Streptococcus","Bacillota"
"Neisseria_suis",-0.0165345831200145,0.869641923411695,0.933216829365077,"Neisseria","Pseudomonadota"
"Parvimonas_sp000223315",0.0160847451968965,0.873158442720862,0.936101170381051,"Parvimonas","Bacillota_A"
"Veillonella_atypica",-0.0158962995804551,0.874632317034511,0.936101170381051,"Veillonella","Bacillota_C"
"Nanosynbacter_sp024330325",-0.0157504061999844,0.875773675519524,0.936101170381051,"Nanosynbacter","Patescibacteria"
"Streptococcus_australis_B",-0.0157260906365726,0.875963926738313,0.936101170381051,"Streptococcus","Bacillota"
"Treponema_B_denticola",0.0156409861646314,0.876629861520752,0.936101170381051,"Treponema_B","Spirochaetota"
"Neisseria_cerebrosa",0.015568039474396,0.877200731237939,0.936101170381051,"Neisseria","Pseudomonadota"
"Streptococcus_thermophilus",0.015458619439043,0.878057153668497,0.936101170381051,"Streptococcus","Bacillota"
"Prevotella_timonensis",0.0153856727488076,0.878628180105343,0.936101170381051,"Prevotella","Bacteroidota"
"Eikenella_glucosivorans",-0.0146683636281599,0.884246540312067,0.940573783760341,"Eikenella","Pseudomonadota"
"Parascardovia_denticolens",-0.0146258113921893,0.884580015875428,0.940573783760341,"Parascardovia","Actinomycetota"
"Streptococcus_sp905372115",-0.014546785811101,0.88519938101583,0.940573783760341,"Streptococcus","Bacillota"
"Ga0077523_sp019747905",-0.0143279457403949,0.886914905426046,0.941555198706758,"Ga0077523","Pseudomonadota"
"Haemophilus_D_sp905205995",0.0142124468141889,0.887820532017039,0.94167583636776,"Haemophilus_D","Pseudomonadota"
"Prevotella_timonensis_A",-0.013981448961777,0.889632216773302,0.942359404908678,"Prevotella","Bacteroidota"
"Streptococcus_sp905221245",0.0137808455636297,0.891205982903564,0.942359404908678,"Streptococcus","Bacillota"
"Cardiobacterium_sp916618745",-0.0137382933276591,0.891539866557326,0.942359404908678,"Cardiobacterium","Pseudomonadota"
"Streptococcus_mitis_M",0.0137261355459532,0.891635265367756,0.942359404908678,"Streptococcus","Bacillota"
"HOT_345_sp013333605",0.0135923999471884,0.892684753927341,0.942630703747432,"HOT_345","Patescibacteria"
"Streptococcus_sp916439305",-0.0133188498588058,0.894832009660866,0.943782094104117,"Streptococcus","Bacillota"
"Porphyromonas_endodontalis",0.0131547198057762,0.896120728461618,0.943782094104117,"Porphyromonas","Bacteroidota"
"Rothia_mucilaginosa_B",0.0130088264253055,0.897266483031447,0.943782094104117,"Rothia","Actinomycetota"
"Treponema_sp905373565",0.0130027475344526,0.897314227399984,0.943782094104117,"Treponema","Spirochaetota"
"NIOZ_UU13_sp014384025",-0.0129480375167761,0.897743943172208,0.943782094104117,"NIOZ_UU13","Planctomycetota"
"Johnsonella_sp916438835",-0.0126562507558346,0.90003625641167,0.944621972851343,"Johnsonella","Bacillota_A"
"Capnocytophaga_gingivalis",0.0126440929741287,0.900131787418479,0.944621972851343,"Capnocytophaga","Bacteroidota"
"Scardovia_wiggsiae",0.0123644639948932,0.902329391067666,0.945960411232844,"Scardovia","Actinomycetota"
"Prevotella_sp000163055",-0.0122793595229519,0.902998374053219,0.945960411232844,"Prevotella","Bacteroidota"
"Leptotrichia_trevisanii",-0.011926783853481,0.905770592385396,0.948029255586476,"Leptotrichia","Fusobacteriota"
"Nanosyncoccus_nanoralicus",0.011476945930363,0.90930919846646,0.950895898836078,"Nanosyncoccus","Patescibacteria"
"F0422_sp001553345",0.0113188947681864,0.910552916871441,0.951359769912253,"F0422","Bacillota_C"
"Lancefieldella_sp015258785",-0.0111790802785686,0.911653309345517,0.951673208790008,"Lancefieldella","Actinomycetota"
"Ruminococcus_C_sp900545285",0.0104252978128033,0.917588682908021,0.957028898225997,"Ruminococcus_C","Bacillota_A"
"Streptococcus_mitis_AP",0.0098295665092145,0.922282761047285,0.960589306345485,"Streptococcus","Bacillota"
"Ligilactobacillus_salivarius",-0.00978701427324387,0.922618156304915,0.960589306345485,"Ligilactobacillus","Bacillota"
"Granulicatella_sp001071995",0.00962288422021432,0.92391195013749,0.961094758279506,"Granulicatella","Bacillota"
"GN02_872_sp003260325",0.00909402071600797,0.928082173041206,0.964588901875869,"GN02_872","Patescibacteria"
"Aggregatibacter_kilianii",-0.00888733842700779,0.929712450409647,0.965439391735433,"Aggregatibacter","Pseudomonadota"
"Actinomyces_sp900323545",-0.0087839972825077,0.930527698459263,0.965442786621347,"Actinomyces","Actinomycetota"
"Neisseria_dentiae",0.00815179263380126,0.935516630182176,0.969276404670176,"Neisseria","Pseudomonadota"
"Lancefieldella_sp022732885",0.00807276705271296,0.936140426002267,0.969276404670176,"Lancefieldella","Actinomycetota"
"Treponema_sp018336815",0.00800589925333055,0.936668283402887,0.969276404670176,"Treponema","Spirochaetota"
"Campylobacter_A_sp905372745",0.00775666472835974,0.938635991578428,0.970467994771087,"Campylobacter_A","Campylobacterota"
"Streptococcus_symci",-0.00747095685827125,0.940892110349979,0.971955446747284,"Streptococcus","Bacillota"
"JABCPH02_sp013333235",0.00720348566074161,0.943004645301208,0.973292120888139,"JABCPH02","Fusobacteriota"
"Neisseria_sp001815675",0.00705759228027089,0.944157104458964,0.973636424285956,"Neisseria","Pseudomonadota"
"Streptococcus_infantis",-0.00634636205047615,0.949776947515164,0.978583007448466,"Streptococcus","Bacillota"
"Methanobrevibacter_A_oralis",0.00578710409200507,0.95419771167292,0.982286648639915,"Methanobrevibacter_A","Methanobacteriota"
