feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
F17	Sex	M	-0.768249127269754	0.343676676981384	101	20	0.0277344201124425	0.458220854031659
F46	Sex	M	0.524121953724443	0.238366092635383	101	101	0.030319013026775	0.46084899800698
F75	KidneyDisease	KidneyDisease	-1.96168762427081	0.887536153205298	101	34	0.0294880062066288	0.46084899800698
F61	KidneyDisease	KidneyDisease	0.620084572060015	0.290007920687527	101	11	0.0350692168935274	0.512550093059246
F21	Sex	M	-0.822365953179172	0.399141751630311	101	13	0.042100599829523	0.527475678619767
F26	Diabetes	Diabetes	-0.927171592137357	0.452081565699115	101	12	0.0430309106242442	0.527475678619767
F42	Periodontitis	Periodontitis	-2.36554285633618	1.14904633747508	101	48	0.0422604196544426	0.527475678619767
F49	KidneyDisease	KidneyDisease	-0.838620359333346	0.400395017021292	101	101	0.0388787612649993	0.527475678619767
F67	KidneyDisease	KidneyDisease	-1.97225925768625	0.947730031502506	101	39	0.0401212581932031	0.527475678619767
F2	KidneyDisease	KidneyDisease	0.747711984564822	0.368576473351493	101	11	0.0452930663880915	0.537855163358586
F49	Sex	M	0.648491826258393	0.322479828933128	101	101	0.0471644172991434	0.54310541132347
F1	KidneyDisease	KidneyDisease	0.60582720918986	0.324555581340464	101	11	0.065036742090362	0.557377205802801
F10	Diabetes	Diabetes	1.30343096859929	0.723159914722883	101	14	0.0746520181507548	0.557377205802801
F15	Age	Age	0.0250483824365723	0.0137531922897613	101	15	0.0717120862833863	0.557377205802801
F16	KidneyDisease	KidneyDisease	-1.16042119230799	0.594212647971214	101	93	0.053777730060651	0.557377205802801
F17	Diabetes	Diabetes	0.700233551192678	0.383616717435176	101	20	0.0710908265401274	0.557377205802801
F22	Periodontitis	Periodontitis	-1.04630496501225	0.555615578337668	101	21	0.0627400096915026	0.557377205802801
F28	Periodontitis	Periodontitis	1.81239367021705	0.954803439619347	101	71	0.0607074038097798	0.557377205802801
F34	Sex	M	-1.40198076200886	0.766650562960978	101	24	0.0705808890837815	0.557377205802801
F38	Age	Age	-0.0391093053153724	0.0207372870271095	101	15	0.0623578912374669	0.557377205802801
F45	Diabetes	Diabetes	-1.02132810046626	0.562457742456032	101	86	0.0725507675593008	0.557377205802801
F56	Diabetes	Diabetes	-0.52652967701592	0.292282651853453	101	101	0.0748058881472181	0.557377205802801
F57	Periodontitis	Periodontitis	-1.67130075134046	0.865799807810055	101	26	0.0565452792974213	0.557377205802801
F57	KidneyDisease	KidneyDisease	1.39689094883295	0.736107936844411	101	26	0.06077591141681	0.557377205802801
F59	KidneyDisease	KidneyDisease	0.972120561799005	0.531127037774077	101	19	0.0703409993031645	0.557377205802801
F59	Sex	M	-0.775325306876785	0.42777194770642	101	19	0.0730717641622839	0.557377205802801
F62	Sex	M	-0.610497425271029	0.31334321618114	101	11	0.0543259746781584	0.557377205802801
F63	KidneyDisease	KidneyDisease	0.846614403235683	0.469098324141008	101	11	0.074279018756947	0.557377205802801
F73	Sex	M	1.54710721299298	0.854000333103401	101	88	0.0732077808135239	0.557377205802801
F5	Sex	M	-0.727579951308234	0.421779608354264	101	13	0.0877750047128415	0.576268585295492
F9	Age	Age	-0.0171120801095511	0.00990257668818566	101	12	0.0872297167763836	0.576268585295492
F14	Age	Age	-0.0499968425838062	0.0289652408548058	101	18	0.0875807244925985	0.576268585295492
F20	Periodontitis	Periodontitis	-0.792760029277551	0.452733424847012	101	12	0.0831646541145865	0.576268585295492
