feature	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	F13	F14	F15	F16	F17	F18	F19	F20	F21	F22	F23	F24	F25	F26	F27	F28	F29	F30	F31	F32	F33	F34	F35	F36	F37	F38	F39	F40	F41	F42	F43	F44	F45	F46	F47	F48	F49	F50	F51	F52	F53	F54	F55	F56	F57	F58	F59	F60	F61	F62	F63	F64	F65	F66	F67	F68	F69	F70	F71	F72	F73	F74	F75	F76
U59	-14.8338492352103	-16.0493680001435	-13.0898077494806	-16.8886499832816	-15.0957649283838	-16.3289637683133	-15.6953083185588	-14.6458258837399	-16.4824142884841	-17.3949151054918	-16.8574228740114	-7.64644829299062	-16.2843426216359	-15.9202681288458	-17.7310694602423	-17.6076965920634	-15.9783356009776	-18.341700093418	-17.8029787529643	-14.205062244109	-13.6960461644594	-15.723196489232	-16.351198745392	-16.6706124525133	-14.8819465519187	-13.4518016408061	-13.0209608429286	-17.7902520967782	-17.8111714583686	-15.4083742936213	-17.2472495550717	-16.2500243696286	-15.9969445794703	-15.9834592143757	-15.264861678251	-16.1539552065063	-11.4300819386482	-3.1720629789012	-15.8771778154292	-14.670512549717	-11.7484510339182	-12.5434596870288	-9.14012047787191	-16.0880227886323	-13.071513834774	-0.27468005708562	-18.9721165880977	-20.0227426611677	-9.09635357883836	-20.7092972235172	-16.1377163698495	-18.6605305707761	-10.5159909539712	-12.4088193712082	-19.6231124496757	-4.27425702635294	-16.7157974840359	-15.6606162768645	-17.0149994355576	-14.5735947615788	-15.7643960503136	-8.77827429856825	-16.5870198976351	-16.1067711144721	-16.4096969784398	-13.9910675686947	-17.0089602737891	-17.6907208158969	-16.523352293244	-17.4210571739312	-16.9245579389906	-11.2784741614095	-11.2336791622126	-19.4522548386583	-19.4451697174657	-18.7338988770539
U60	-14.8338492352103	-16.0493680001435	-13.0898077494806	-16.8886499832816	-15.0957649283838	-7.03025311180817	-15.6953083185588	-14.6458258837399	-16.4824142884841	-17.3949151054918	-16.8574228740114	-14.8369821046279	-16.2843426216359	-15.9202681288458	-17.7310694602423	-17.6076965920634	-15.9783356009776	-18.341700093418	-17.8029787529643	-14.205062244109	-13.6960461644594	-15.723196489232	-16.351198745392	-16.6706124525133	-14.8819465519187	-13.4518016408061	-13.0209608429286	-17.7902520967782	-17.8111714583686	-15.4083742936213	-17.2472495550717	-16.2500243696286	-15.9969445794703	-15.9834592143757	-15.264861678251	-16.1539552065063	-14.1466861861862	-12.3246604680614	-4.26029410390835	-14.670512549717	-3.41058921360883	-3.73583018262602	-9.14012047787191	-16.0880227886323	-6.18043302412888	-0.497006481434479	-18.9721165880977	-20.0227426611677	-8.28440157915096	-20.7092972235172	-8.75741462843437	-18.6605305707761	-17.6071291412597	-15.5404558281476	-19.6231124496757	-5.37095270022862	-16.7157974840359	-15.6606162768645	-17.0149994355576	-14.5735947615788	-15.7643960503136	-14.270267055359	-16.5870198976351	-16.1067711144721	-16.4096969784398	-13.9910675686947	-17.0089602737891	-17.6907208158969	-16.523352293244	-17.4210571739312	-16.9245579389906	-11.2784741614095	-7.29117860312314	-19.4522548386583	-19.4451697174657	-18.7338988770539
U61	-14.8338492352103	-16.0493680001435	-13.0898077494806	-16.8886499832816	-15.0957649283838	-16.3289637683133	-15.6953083185588	-14.6458258837399	-16.4824142884841	-17.3949151054918	-16.8574228740114	-6.53228486566986	-16.2843426216359	-15.9202681288458	-17.7310694602423	-13.017545765423	-11.8904215051256	-18.341700093418	-17.8029787529643	-14.205062244109	-13.6960461644594	-15.723196489232	-16.351198745392	-16.6706124525133	-14.8819465519187	-13.4518016408061	-13.0209608429286	-17.7902520967782	-17.8111714583686	-15.4083742936213	-17.2472495550717	-16.2500243696286	-15.9969445794703	-15.9834592143757	-15.264861678251	-16.1539552065063	-12.8077715167	-12.3246604680614	-2.05069857827459	-14.670512549717	-11.7484510339182	-12.5434596870288	-9.14012047787191	-16.0880227886323	-13.071513834774	-0.716694771653143	-18.9721165880977	-20.0227426611677	-6.1483580602392	-20.7092972235172	-16.1377163698495	-18.6605305707761	-17.6071291412597	-14.4645776804439	-19.6231124496757	-4.65145054365696	-16.7157974840359	-15.6606162768645	-17.0149994355576	-14.5735947615788	-15.7643960503136	-14.270267055359	-16.5870198976351	-16.1067711144721	-16.4096969784398	-13.9910675686947	-17.0089602737891	-17.6907208158969	-16.523352293244	-17.4210571739312	-6.30514563296807	-11.2784741614095	-7.6212639333557	-19.4522548386583	-19.4451697174657	-18.7338988770539
U62	-14.8338492352103	-16.0493680001435	-13.0898077494806	-16.8886499832816	-15.0957649283838	-16.3289637683133	-15.6953083185588	-14.6458258837399	-16.4824142884841	-7.50913672580307	-16.8574228740114	-4.02490113085861	-16.2843426216359	-15.9202681288458	-17.7310694602423	-11.9637646701835	-15.9783356009776	-18.341700093418	-17.8029787529643	-14.205062244109	-13.6960461644594	-15.723196489232	-16.351198745392	-16.6706124525133	-14.8819465519187	-13.4518016408061	-13.0209608429286	-17.7902520967782	-17.8111714583686	-15.4083742936213	-17.2472495550717	-16.2500243696286	-15.9969445794703	-15.9834592143757	-15.264861678251	-16.1539552065063	-7.72943274863291	-12.3246604680614	-6.50129525787916	-14.670512549717	-11.7484510339182	-12.5434596870288	-9.14012047787191	-16.0880227886323	-13.071513834774	-0.257722242606927	-18.9721165880977	-20.0227426611677	-6.3322771610329	-20.7092972235172	-8.77589882315225	-18.6605305707761	-17.6071291412597	-14.1624040580498	-19.6231124496757	-4.19588395684644	-16.7157974840359	-15.6606162768645	-17.0149994355576	-14.5735947615788	-15.7643960503136	-14.270267055359	-16.5870198976351	-16.1067711144721	-16.4096969784398	-13.9910675686947	-7.2366501542355	-17.6907208158969	-16.523352293244	-17.4210571739312	-8.99528578985506	-11.2784741614095	-18.031593003745	-19.4522548386583	-19.4451697174657	-18.7338988770539
U63	-14.8338492352103	-16.0493680001435	-13.0898077494806	-16.8886499832816	-15.0957649283838	-8.22551699078184	-15.6953083185588	-14.6458258837399	-16.4824142884841	-17.3949151054918	-13.5592706523684	-6.89820892043747	-16.2843426216359	-15.9202681288458	-17.7310694602423	-12.9731734774051	-15.9783356009776	-13.5243135831684	-13.4908266041162	-14.205062244109	-13.6960461644594	-14.02962913217	-7.48613333831255	-16.6706124525133	-14.8819465519187	-13.4518016408061	-13.0209608429286	-12.5399053451344	-8.87159079667941	-15.4083742936213	-14.627272120912	-16.2500243696286	-15.9969445794703	-15.9834592143757	-15.264861678251	-16.1539552065063	-8.52404770046347	-12.3246604680614	-6.19600072074836	-14.670512549717	-11.7484510339182	-4.57115452388413	-3.23842885933174	-16.0880227886323	-6.82650713955233	-0.459723855664649	-18.9721165880977	-20.0227426611677	-7.87102022301065	-20.7092972235172	-16.1377163698495	-8.62079176251179	-17.6071291412597	-16.1442344755607	-19.6231124496757	-4.29989640515509	-16.7157974840359	-12.6960483884964	-17.0149994355576	-14.5735947615788	-15.7643960503136	-14.270267055359	-16.5870198976351	-8.4529370069558	-16.4096969784398	-12.3112962963858	-15.6254405984452	-17.6907208158969	-9.98047532102234	-17.4210571739312	-16.9245579389906	-11.2784741614095	-7.78980634368406	-9.77662931295755	-19.4451697174657	-18.7338988770539
U64	-14.8338492352103	-16.0493680001435	-13.0898077494806	-16.8886499832816	-15.0957649283838	-16.3289637683133	-15.6953083185588	-14.6458258837399	-16.4824142884841	-17.3949151054918	-7.68312827851863	-8.43715493805297	-16.2843426216359	-15.9202681288458	-17.7310694602423	-11.1445521673611	-15.9783356009776	-9.50640565173934	-13.7833239207704	-14.205062244109	-6.4977668788066	-15.723196489232	-16.351198745392	-16.6706124525133	-14.8819465519187	-13.4518016408061	-13.0209608429286	-10.6611084789439	-9.86715576862214	-15.4083742936213	-15.5404842239484	-16.2500243696286	-15.9969445794703	-5.25368240474678	-15.264861678251	-16.1539552065063	-13.4316490686378	-12.3246604680614	-1.49040160303782	-3.58338337837211	-11.7484510339182	-12.5434596870288	-9.14012047787191	-16.0880227886323	-7.63937947641862	-1.42775728243318	-18.9721165880977	-20.0227426611677	-8.05119244324319	-20.7092972235172	-16.1377163698495	-18.6605305707761	-10.6344012197336	-12.5058418719315	-19.6231124496757	-5.42984420183541	-9.26158014156291	-13.9364227320947	-17.0149994355576	-14.5735947615788	-15.7643960503136	-14.270267055359	-16.5870198976351	-9.95776325668086	-8.17603022529453	-13.9910675686947	-9.28696861475653	-17.6907208158969	-16.523352293244	-17.4210571739312	-10.2634217510298	-11.2784741614095	-8.0664200996665	-19.4522548386583	-19.4451697174657	-18.7338988770539
U65	-14.8338492352103	-16.0493680001435	-13.0898077494806	-8.03119765131633	-15.0957649283838	-10.1220728846191	-15.6953083185588	-14.6458258837399	-16.4824142884841	-17.3949151054918	-16.8574228740114	-9.92351591543349	-16.2843426216359	-15.9202681288458	-17.7310694602423	-10.7160117239422	-15.9783356009776	-11.3720126165913	-11.5633700592213	-14.205062244109	-13.6960461644594	-15.723196489232	-16.351198745392	-12.3445818573453	-14.8819465519187	-13.4518016408061	-13.0209608429286	-8.12246281166846	-11.2530765585385	-15.4083742936213	-13.4274452440875	-16.2500243696286	-15.9969445794703	-10.6893734836636	-15.264861678251	-16.1539552065063	-10.9757226018761	-9.46234258087128	-7.73532183948242	-8.3081156409568	-6.52751419969728	-12.5434596870288	-9.14012047787191	-16.0880227886323	-7.85124779629336	-0.179896171670766	-18.9721165880977	-20.0227426611677	-8.63553986355658	-20.7092972235172	-10.0534503693606	-18.6605305707761	-10.6952396822458	-14.069936632422	-19.6231124496757	-4.24997359431106	-16.7157974840359	-11.8233837522338	-17.0149994355576	-14.5735947615788	-15.7643960503136	-14.270267055359	-16.5870198976351	-10.0269276855479	-10.7554818403004	-11.1057540410149	-5.99367646286844	-17.6907208158969	-11.2254315266051	-17.4210571739312	-16.9245579389906	-9.20247164860231	-9.66597679589986	-10.8588359074517	-11.3278099452557	-18.7338988770539
U66	-14.8338492352103	-16.0493680001435	-13.0898077494806	-8.31731155494884	-15.0957649283838	-6.54493343620599	-15.6953083185588	-14.6458258837399	-14.75031944445	-17.3949151054918	-8.95780680970604	-5.37751210795277	-16.2843426216359	-15.9202681288458	-17.7310694602423	-12.7570130909959	-13.0490414065482	-13.7381090754096	-12.5454776255157	-14.205062244109	-13.6960461644594	-15.723196489232	-13.2682658847197	-7.56203810436871	-14.8819465519187	-13.4518016408061	-13.0209608429286	-12.8691792746436	-13.241610787224	-15.4083742936213	-14.3715832234906	-16.2500243696286	-15.9969445794703	-5.18048337405108	-15.264861678251	-16.1539552065063	-12.8509147786314	-9.99407032010876	-11.3088183119424	-6.29613738407536	-4.86245756334225	-12.5434596870288	-9.14012047787191	-16.0880227886323	-7.02049381585846	-0.354856002373611	-18.9721165880977	-20.0227426611677	-7.82119201737121	-20.7092972235172	-8.6166761079155	-18.6605305707761	-17.6071291412597	-9.8332617107897	-19.6231124496757	-4.08616624863139	-9.26746696960255	-13.3789591281591	-14.278565837542	-13.5735947615788	-15.7643960503136	-14.270267055359	-16.5870198976351	-11.5917799769084	-12.2659687053949	-12.4479247521417	-12.1799244868661	-17.6907208158969	-16.523352293244	-17.4210571739312	-16.9245579389906	-5.85880919578385	-12.9585173464076	-19.4522548386583	-19.4451697174657	-18.7338988770539
U67	-14.8338492352103	-16.0493680001435	-8.57053388381926	-16.8886499832816	-15.0957649283838	-7.27699668831209	-15.6953083185588	-14.6458258837399	-16.4824142884841	-17.3949151054918	-7.50296140102413	-6.45621131724269	-16.2843426216359	-10.2611962003235	-17.7310694602423	-10.199186723832	-15.9783356009776	-18.341700093418	-14.0029561238487	-14.205062244109	-13.6960461644594	-15.723196489232	-16.351198745392	-16.6706124525133	-14.8819465519187	-13.4518016408061	-13.0209608429286	-13.6600812726675	-13.6146605260449	-15.4083742936213	-17.2472495550717	-16.2500243696286	-8.82275321958497	-15.9834592143757	-15.264861678251	-16.1539552065063	-14.3083939935307	-2.30760400452141	-7.28955046635483	-14.670512549717	-3.6346814251812	-12.5434596870288	-2.76930678538481	-16.0880227886323	-7.84604905086315	-1.07478312826249	-18.9721165880977	-20.0227426611677	-8.23801475716184	-20.7092972235172	-12.5697940053797	-18.6605305707761	-17.6071291412597	-10.4742639808957	-19.6231124496757	-4.9913077950297	-16.7157974840359	-15.6606162768645	-17.0149994355576	-14.5735947615788	-15.7643960503136	-14.270267055359	-16.5870198976351	-13.3089721744132	-13.1279542166355	-13.9910675686947	-12.78127261039	-17.6907208158969	-16.523352293244	-17.4210571739312	-16.9245579389906	-11.2784741614095	-8.75789730363621	-10.2511163402208	-11.1211703875787	-18.7338988770539
U68	-14.8338492352103	-16.0493680001435	-13.0898077494806	-16.8886499832816	-15.0957649283838	-16.3289637683133	-13.3063327581171	-14.6458258837399	-14.8034027655129	-17.3949151054918	-16.8574228740114	-5.33201261287119	-16.2843426216359	-15.9202681288458	-17.7310694602423	-13.6580927753589	-15.9783356009776	-12.906670507531	-12.5699913037523	-7.33980214936766	-13.6960461644594	-15.723196489232	-16.351198745392	-7.15467694763316	-12.747632309766	-13.4518016408061	-13.0209608429286	-17.7902520967782	-12.7097316075658	-15.4083742936213	-14.4246665445535	-16.2500243696286	-15.9969445794703	-15.9834592143757	-15.264861678251	-9.85252553130027	-8.14697486462258	-10.7684375662388	-6.83833964809446	-14.670512549717	-11.7484510339182	-3.95868169147941	-9.14012047787191	-13.7040730686258	-7.02968727979608	-0.537186813684946	-18.9721165880977	-20.0227426611677	-7.07947855481824	-20.7092972235172	-8.98038138603999	-18.6605305707761	-17.6071291412597	-9.11613861420385	-19.6231124496757	-4.65740165349088	-16.7157974840359	-13.3165642671385	-14.4691524224075	-9.47287204777939	-15.7643960503136	-14.270267055359	-16.5870198976351	-7.10420400791955	-12.9320290170343	-7.53522373007734	-8.86059004855816	-17.6907208158969	-14.5300829797154	-17.4210571739312	-16.9245579389906	-11.2784741614095	-7.56313986464268	-19.4522548386583	-19.4451697174657	-18.7338988770539
U69	-12.6294651001197	-13.7069991741125	-13.0898077494806	-8.18305600744107	-15.0957649283838	-16.3289637683133	-4.88497447828516	-14.6458258837399	-15.4824142884841	-17.3949151054918	-16.8574228740114	-8.13034898133048	-16.2843426216359	-15.9202681288458	-17.7310694602423	-11.5297494538804	-7.377869067508	-12.5856813850965	-11.8339653274447	-11.0318056355874	-13.6960461644594	-14.2430023015914	-7.33360416396597	-16.6706124525133	-14.8819465519187	-13.4518016408061	-13.0209608429286	-12.1467078055723	-12.2011163127564	-14.4083742936213	-13.2411824230535	-13.7271796861768	-15.9969445794703	-15.9834592143757	-7.73423965930203	-16.1539552065063	-4.96928155547858	-5.5791966462473	-4.8945565960041	-14.670512549717	-11.7484510339182	-6.54398629326796	-2.81729683936137	-16.0880227886323	-7.01704982856394	-0.845898399025025	-18.9721165880977	-20.0227426611677	-7.15109096827485	-20.7092972235172	-15.1377163698495	-18.6605305707761	-17.6071291412597	-11.8480493700177	-19.6231124496757	-5.56587823943992	-6.79407231349642	-12.3740880993464	-9.86029810620707	-12.5121395017517	-15.7643960503136	-6.6695917623486	-7.51639542332893	-9.61510609204634	-11.8572010585347	-6.80498011199894	-6.68610219554098	-17.6907208158969	-11.7236678175531	-17.4210571739312	-7.30228966431063	-11.2784741614095	-11.4682193229003	-19.4522548386583	-12.0166762575	-18.7338988770539
U70	-14.8338492352103	-16.0493680001435	-13.0898077494806	-14.5838327063941	-15.0957649283838	-16.3289637683133	-15.6953083185588	-14.6458258837399	-16.4824142884841	-17.3949151054918	-16.8574228740114	-9.58248642600754	-16.2843426216359	-15.9202681288458	-17.7310694602423	-16.5056852221874	-15.9783356009776	-18.341700093418	-17.8029787529643	-14.205062244109	-13.6960461644594	-15.723196489232	-16.351198745392	-16.6706124525133	-14.8819465519187	-13.4518016408061	-13.0209608429286	-17.7902520967782	-17.8111714583686	-15.4083742936213	-17.2472495550717	-16.2500243696286	-15.9969445794703	-15.9834592143757	-15.264861678251	-16.1539552065063	-13.5770931337371	-12.3246604680614	-10.364004232859	-14.670512549717	-7.46230074560555	-12.5434596870288	-5.41202574736681	-16.0880227886323	-13.071513834774	-4.93779377129177	-18.9721165880977	-20.0227426611677	-11.4721004974083	-20.7092972235172	-8.41899113414996	-18.6605305707761	-15.5959458197471	-18.6896806154258	-19.6231124496757	-8.89546798247438	-16.7157974840359	-15.6606162768645	-17.0149994355576	-14.5735947615788	-15.7643960503136	-14.270267055359	-16.5870198976351	-16.1067711144721	-16.4096969784398	-13.9910675686947	-0.168217253268446	-17.6907208158969	-5.34572854715596	-9.70162860224856	-16.9245579389906	-11.2784741614095	-10.8888360348239	-15.2289713383085	-19.4451697174657	-18.7338988770539
U71	-14.8338492352103	-16.0493680001435	-6.69601093367308	-8.72193561902888	-15.0957649283838	-16.3289637683133	-15.6953083185588	-10.2516466118908	-16.4824142884841	-17.3949151054918	-9.79527446687259	-8.31783756133465	-16.2843426216359	-5.43995599137539	-17.7310694602423	-13.9254490011494	-15.9783356009776	-14.6421706610755	-14.1915868855442	-14.205062244109	-13.6960461644594	-15.723196489232	-16.351198745392	-16.6706124525133	-14.8819465519187	-13.4518016408061	-13.0209608429286	-10.517794834851	-14.0512186678296	-15.4083742936213	-17.2472495550717	-16.2500243696286	-15.9969445794703	-8.60138339192535	-15.264861678251	-16.1539552065063	-14.3043790301961	-12.3246604680614	-5.8575066302193	-2.17508348643413	-2.61310767299733	-4.70805237780068	-2.36885348848454	-16.0880227886323	-8.41922954756462	-1.81269714920789	-18.9721165880977	-20.0227426611677	-8.95346574790467	-20.7092972235172	-12.1193061152978	-18.6605305707761	-17.6071291412597	-10.9816183309331	-14.014255282419	-5.72634523055211	-11.1736480838596	-15.6606162768645	-17.0149994355576	-14.5735947615788	-15.7643960503136	-14.270267055359	-16.5870198976351	-10.6831588219712	-16.4096969784398	-13.9910675686947	-8.24051254834473	-17.6907208158969	-10.3185169587459	-17.4210571739312	-16.9245579389906	-9.03318137792159	-11.1051598307109	-11.4840502776777	-14.753534726567	-18.7338988770539
U72	-14.8338492352103	-16.0493680001435	-13.0898077494806	-16.8886499832816	-15.0957649283838	-14.9560584243035	-15.6953083185588	-14.6458258837399	-16.4824142884841	-17.3949151054918	-16.8574228740114	-7.52500098449529	-16.2843426216359	-15.9202681288458	-17.7310694602423	-12.6739661137591	-15.9783356009776	-13.694590609185	-14.6863835882575	-7.25027240779507	-13.6960461644594	-15.723196489232	-16.351198745392	-16.6706124525133	-14.8819465519187	-13.4518016408061	-13.0209608429286	-13.4106228198261	-13.4976524079559	-15.4083742936213	-17.2472495550717	-14.2596890780889	-15.9969445794703	-15.9834592143757	-15.264861678251	-15.1539552065063	-13.0589347572972	-12.3246604680614	-15.8771778154292	-14.670512549717	-11.7484510339182	-12.5434596870288	-2.1769532418203	-16.0880227886323	-6.00912002499376	-0.60649311285392	-15.9962387027495	-16.6724754292011	-8.75039693969354	-8.50127062916846	-12.3875747872741	-11.4940652075254	-17.6071291412597	-10.9341331350603	-19.6231124496757	-3.67450064207908	-9.11728048552891	-15.6606162768645	-17.0149994355576	-14.5735947615788	-15.7643960503136	-14.270267055359	-16.5870198976351	-12.2170553434124	-8.37599565589479	-13.9910675686947	-13.7412688880274	-17.6907208158969	-16.523352293244	-13.9238559645613	-16.9245579389906	-11.2784741614095	-12.2269422761715	-19.4522548386583	-16.7077674244754	-18.7338988770539
U73	-14.8338492352103	-16.0493680001435	-9.15945193421549	-12.270446007502	-15.0957649283838	-9.27816439785193	-15.6953083185588	-14.6458258837399	-16.4824142884841	-17.3949151054918	-10.8104597637258	-8.16414660454862	-16.2843426216359	-15.9202681288458	-17.7310694602423	-15.2247198234778	-15.9783356009776	-18.341700093418	-17.8029787529643	-14.205062244109	-10.3886446273416	-15.723196489232	-16.351198745392	-16.6706124525133	-14.8819465519187	-13.4518016408061	-13.0209608429286	-17.7902520967782	-14.7617848711009	-15.4083742936213	-17.2472495550717	-16.2500243696286	-15.9969445794703	-15.9834592143757	-15.264861678251	-16.1539552065063	-10.0661098012035	-12.3246604680614	-5.99821394464992	-14.670512549717	-3.31418989039137	-5.16380174999735	-3.097603461906	-16.0880227886323	-7.28140247109356	-0.579636468454019	-18.9721165880977	-17.0435237459376	-7.64671333112025	-20.7092972235172	-12.0979788157282	-9.07836880425201	-11.1579362218506	-15.3307154888586	-11.9545465054125	-4.72457054695049	-16.7157974840359	-15.6606162768645	-17.0149994355576	-14.5735947615788	-15.7643960503136	-14.270267055359	-16.5870198976351	-16.1067711144721	-16.4096969784398	-10.1394342222889	-10.3251394366246	-17.6907208158969	-16.523352293244	-9.30579924735745	-8.89039375620706	-11.2784741614095	-15.0636537344383	-13.602010339117	-19.4451697174657	-15.0856195915897
U74	-14.8338492352103	-16.0493680001435	-13.0898077494806	-16.8886499832816	-9.71224691011357	-7.98023412713443	-15.6953083185588	-14.6458258837399	-16.4824142884841	-10.6822306621795	-16.8574228740114	-4.5299358206079	-11.7100084771004	-15.9202681288458	-17.7310694602423	-14.1105362947022	-15.9783356009776	-18.341700093418	-17.8029787529643	-14.205062244109	-13.6960461644594	-15.723196489232	-16.351198745392	-16.6706124525133	-14.8819465519187	-13.4518016408061	-13.0209608429286	-13.6377403251579	-14.7471376276302	-13.8964054760937	-17.2472495550717	-16.2500243696286	-15.9969445794703	-15.9834592143757	-15.264861678251	-16.1539552065063	-14.1929437150268	-12.3246604680614	-5.99896182486304	-14.670512549717	-3.24869183399477	-5.52421386208815	-9.14012047787191	-16.0880227886323	-7.59540022453844	-0.456823939147024	-17.1302553217711	-10.5210807469079	-7.29606864351586	-10.5051267619641	-9.74122462646357	-10.9756475029539	-17.6071291412597	-10.9622251610331	-10.1499949853191	-4.24768023445409	-14.3894340395697	-15.6606162768645	-17.0149994355576	-14.5735947615788	-15.7643960503136	-14.270267055359	-16.5870198976351	-9.66348585561284	-16.4096969784398	-13.9910675686947	-15.2903141946581	-15.5562919885903	-16.523352293244	-13.6428260107451	-16.9245579389906	-11.2784741614095	-8.03219810639822	-19.4522548386583	-10.3006737162993	-18.7338988770539
U75	-14.8338492352103	-16.0493680001435	-9.14102048660725	-16.8886499832816	-15.0957649283838	-15.3289637683133	-15.6953083185588	-14.6458258837399	-16.4824142884841	-17.3949151054918	-16.8574228740114	-5.75695831102498	-16.2843426216359	-15.9202681288458	-17.7310694602423	-14.5225006269852	-15.9783356009776	-18.341700093418	-17.8029787529643	-14.205062244109	-13.6960461644594	-15.723196489232	-16.351198745392	-16.6706124525133	-14.8819465519187	-8.11928985540521	-13.0209608429286	-15.7221294821308	-17.8111714583686	-15.4083742936213	-17.2472495550717	-16.2500243696286	-15.9969445794703	-15.9834592143757	-15.264861678251	-9.43020417557213	-15.0078713402172	-12.3246604680614	-15.8771778154292	-14.670512549717	-11.7484510339182	-12.5434596870288	-2.168883183946	-16.0880227886323	-7.98112552057394	-0.584919475135758	-17.8927100686877	-18.0908972954223	-7.7118794845211	-18.319246220394	-9.27820539677426	-9.9177354474187	-17.6071291412597	-9.36428429480557	-11.8216364459018	-4.41641309089109	-15.7157974840359	-15.6606162768645	-17.0149994355576	-14.5735947615788	-15.7643960503136	-14.270267055359	-16.5870198976351	-14.0860440364296	-15.4096969784398	-13.9910675686947	-15.3898097603259	-16.6907208158969	-16.523352293244	-10.1573604422262	-15.9245579389906	-11.2784741614095	-6.78840648778419	-19.4522548386583	-8.83398081038086	-17.7338988770539
U76	-14.8338492352103	-16.0493680001435	-13.0898077494806	-16.8886499832816	-15.0957649283838	-16.3289637683133	-15.6953083185588	-14.6458258837399	-16.4824142884841	-17.3949151054918	-13.502958526968	-6.10795578724148	-16.2843426216359	-15.9202681288458	-17.7310694602423	-11.8271047475225	-15.9783356009776	-18.341700093418	-17.8029787529643	-14.205062244109	-13.6960461644594	-15.723196489232	-16.351198745392	-16.6706124525133	-14.8819465519187	-13.4518016408061	-13.0209608429286	-12.3681146296568	-12.8116298470337	-15.4083742936213	-12.953576543025	-16.2500243696286	-15.9969445794703	-15.9834592143757	-15.264861678251	-16.1539552065063	-13.2022938047849	-12.3246604680614	-15.8771778154292	-14.670512549717	-11.7484510339182	-12.5434596870288	-9.14012047787191	-16.0880227886323	-7.34712974929369	-0.168321905900251	-14.7797050051843	-15.9678367648696	-7.96841620692489	-20.7092972235172	-11.1102625490818	-18.6605305707761	-17.6071291412597	-13.0111043726613	-14.74717026196	-4.00484872408007	-16.7157974840359	-15.6606162768645	-17.0149994355576	-14.5735947615788	-15.7643960503136	-14.270267055359	-16.5870198976351	-7.45648562782559	-16.4096969784398	-13.9910675686947	-13.5918432712537	-14.3697212269165	-16.523352293244	-11.3593950331035	-16.9245579389906	-11.2784741614095	-7.58424530513838	-19.4522548386583	-14.4588053580422	-18.7338988770539
U77	-14.8338492352103	-16.0493680001435	-13.0898077494806	-10.9810585094053	-15.0957649283838	-6.85019718430905	-15.6953083185588	-14.6458258837399	-16.4824142884841	-17.3949151054918	-9.91698523745973	-6.44287609672643	-16.2843426216359	-15.9202681288458	-8.22131399080924	-11.3179493005557	-15.9783356009776	-18.341700093418	-17.8029787529643	-14.205062244109	-13.6960461644594	-12.2942350705517	-16.351198745392	-16.6706124525133	-14.8819465519187	-13.4518016408061	-13.0209608429286	-11.9155421156479	-17.8111714583686	-15.4083742936213	-17.2472495550717	-16.2500243696286	-15.9969445794703	-15.9834592143757	-15.264861678251	-16.1539552065063	-11.8857818544179	-12.3246604680614	-4.30751206868896	-14.670512549717	-11.7484510339182	-12.5434596870288	-9.14012047787191	-16.0880227886323	-6.00156960825983	-0.251693917967504	-14.2925717609903	-15.4993225263219	-7.80802422705624	-8.66968362802807	-16.1377163698495	-18.6605305707761	-17.6071291412597	-6.96164029510568	-19.6231124496757	-4.47857695737372	-16.7157974840359	-15.6606162768645	-17.0149994355576	-14.5735947615788	-15.7643960503136	-14.270267055359	-16.5870198976351	-16.1067711144721	-16.4096969784398	-13.9910675686947	-13.4526376316982	-13.9715968588737	-16.523352293244	-11.6727006599499	-12.9704130905054	-11.2784741614095	-11.7418459773038	-7.18589074930707	-14.7976431556801	-18.7338988770539
U78	-14.8338492352103	-16.0493680001435	-5.27429348166264	-11.6637745741879	-15.0957649283838	-14.2285792690311	-15.6953083185588	-14.6458258837399	-16.4824142884841	-17.3949151054918	-7.53593031953065	-6.73870450351296	-16.2843426216359	-15.9202681288458	-17.7310694602423	-11.9335507121214	-15.9783356009776	-18.341700093418	-17.8029787529643	-14.205062244109	-13.6960461644594	-7.27502579881652	-16.351198745392	-16.6706124525133	-14.8819465519187	-13.4518016408061	-13.0209608429286	-12.9461812205121	-8.58390325863146	-15.4083742936213	-8.23984224341952	-16.2500243696286	-14.2636723896874	-13.2548354844499	-15.264861678251	-16.1539552065063	-13.0608112924405	-12.3246604680614	-5.53032897948783	-14.670512549717	-2.51301239721846	-4.07566210673492	-9.14012047787191	-16.0880227886323	-8.10559968096585	-0.711887081401043	-18.9721165880977	-9.79042182981341	-6.5853817176538	-20.7092972235172	-16.1377163698495	-18.6605305707761	-13.656439431411	-13.7328859499865	-12.4872910806628	-5.19122750478877	-7.71924910218606	-15.6606162768645	-17.0149994355576	-14.5735947615788	-15.7643960503136	-14.270267055359	-14.403713984578	-16.1067711144721	-16.4096969784398	-13.9910675686947	-13.013791358592	-17.6907208158969	-16.523352293244	-7.45541246030146	-14.0010521953696	-8.01142839205602	-12.6944818578044	-16.5909489969153	-16.342859143782	-9.59057746647242
